"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","X"
"1",25.1523809524,425.841626016,285.305128205,194.0,213.393589744,2.625,7.95989010989,8.15666666667,6.41239316239,21.4845238095,3.47619047619,9.93452380952,8.9,7.3503968254,14.0111111111,3.26285714286,513.338888889,356.5,4.45833333333,165.716666667,0.833333333333,14.9178571429
"2",14.5130952381,5.61129500581,7.49761904762,3.30357142857,0.649481074481,31.1694444444,19.5654761905,3.15674603175,7.60262515263,0.222222222222,10.1011904762,615.322619048,725.931349206,43.980952381,4.77777777778,278.56547619,3.73015873016,3.89523809524,587.873015873,0.5,1.43452380952,13.1313492063
"3",17.7956349206,7.80589430894,283.76990232,5.33333333333,4.68269230769,1.85714285714,4.7326007326,3.95833333333,204.564102564,0.75,219.125,60.5615079365,8.68055555556,10.844047619,2.75,4.83333333333,5.46666666667,4.15079365079,4.96666666667,2.08333333333,131.46509009,7.92857142857
"4",396.599404762,7.7669047619,8.44917582418,4.28273809524,41.2605921856,2.02222222222,259.766636142,40.1296031746,5.45326617827,1.75694444444,2.33035714286,9.58373015873,220.343849206,216.05515873,3.2,4.45666666667,3.7619047619,2.29523809524,3.55198412698,0,0.573412698413,66.2271825397
"5",266.94001554,208.106785491,3.93055555556,19.4944444444,0.49358974359,1.0,1.53525641026,2.33333333333,4.37777777778,1.17777777778,0.660256410256,3.21025641026,4.4797008547,2.48446275946,310.65,2.08333333333,4.575,2.9797008547,1.38333333333,0,0,3.91944444444
"6",295.310119048,3.84105691057,29.2055555556,0.979166666667,1.23076923077,147.93452381,8.14722222222,1.75,262.958333333,48.081547619,2.0625,2.03571428571,3.28472222222,14.2698412698,0.75,1.36071428571,1.25555555556,1.125,3.5,1.0,0.0555555555556,12.181547619
"7",2.68650793651,54.7497831978,2.76785714286,1.03333333333,1.52222222222,0.647222222222,156.44047619,102.83,2.3235042735,0.102380952381,0,2.89126984127,5.96388888889,193.022222222,2.2,1.53404761905,11.7361111111,0.5,9.02222222222,0,0,35.6607142857
"8",26.2102564103,6.29020220971,3.12692307692,227.659174159,0.622222222222,1.02222222222,172.392857143,209.998717949,38.6094017094,92.7035714286,1.34798534799,4.6043040293,41.3384615385,62.6026251526,0.238461538462,94.8896520147,3.81185335133,1.80512820513,4.66507936508,0.833333333333,0.333333333333,8.7555764411
"Un",13.2025974026,17.5040650407,1.89523809524,41.6939393939,0.666666666667,0.333333333333,5.25,5.75,5.74615384615,31.1511904762,1.83333333333,2.81785714286,31.025,14.8380952381,2.45,2.07738095238,3.66666666667,16.0,26.6666666667,0.7,0.243243243243,23.0011904762
"X",9.81666666667,3.11666666667,5.84007936508,1.5,1.06666666667,0,3.86507936508,1.0,3.66666666667,1.125,0.166666666667,1.48333333333,1.55555555556,2.12222222222,2.5,0.291666666667,1.38450292398,0.166666666667,3.0,0,0.0555555555556,216.596052632
