"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",17,19,17,13,14,86,567,10,17,12,13,13,13,12,282,4,243,358,9,2,201,8,0,27
"2",442,14,41,17,19,498,239,8,21,12,17,15,106,24,15,2,8,9,3,2,9,8,0,15
"3",424,22,29,28,24,22,19,17,685,24,17,9,14,555,14,10,14,14,8,3,1,11,1,18
"4",4,7,4,8,7,8,6,593,6,4,10,3,2,3,2,1,5,0,3,1,2,4,0,4
"5",9,424,13,12,23,6,5,7,7,4,7,9,7,13,2,2,1,9,46,2,2,460,0,4
"6",6,4,486,7,6,3,1,3,2,2,1,5,1,1,3,2,0,0,1,1,0,3,1,6
"7",9,63,9,5,5,11,4,5,3,638,5,5,6,4,5,2,3,1,2,4,1,6,0,7
"8",6,4,6,378,8,4,2,1,1,2,4,3,0,1,3,5,1,4,2,0,0,0,0,1
"9",4,6,3,21,12,4,9,0,3,1,3,3,0,2,3,366,2,4,3,0,0,2,0,2
"10",170,3,2,3,127,5,1,2,1,6,1,2,3,4,3,0,0,1,0,0,0,3,0,1
"11",13,6,4,8,935,8,6,5,9,13,7,6,8,5,0,3,3,5,1,3,1,1,0,10
"12",8,5,5,8,2,3,172,2,3,2,2,0,3,0,2,1,3,129,234,0,0,2,0,5
"13",11,2,9,2,493,6,172,5,8,6,2,4,6,3,3,5,1,4,3,3,1,3,0,3
"14",21,5,7,8,14,6,0,5,3,7,7,6,5,15,3,6,5,1,2,326,0,594,0,2
"15",6,6,3,4,4,5,6,2,2,3,626,2,2,2,0,2,8,2,2,3,0,3,1,8
"16",7,257,1,5,2,3,0,3,6,4,6,4,3,0,0,3,3,3,0,0,0,2,0,1
"17",142,13,121,7,6,9,9,3,214,7,7,3,4,16,7,1,5,6,6,0,0,4,0,5
"18",5,5,2,4,5,133,3,4,8,235,4,2,3,6,6,3,2,22,3,5,1,18,12,4
"19",0,8,3,3,4,3,2,12,1,2,5,2,0,3,367,3,74,2,1,1,2,1,0,3
"20",5,3,3,523,4,8,6,4,13,1,3,3,1,3,2,2,2,0,0,10,0,4,0,5
"21",4,10,4,5,4,1,9,2,5,3,491,0,4,4,4,1,1,0,1,0,1,1,0,1
"22",2,1,5,1,4,3,1,1,6,1,2,321,1,2,2,1,0,2,2,0,0,2,0,3
"23",2,4,3,4,3,4,2,1,1,3,3,1,233,4,6,3,1,0,1,1,0,0,0,3
"24",7,208,6,1,7,4,7,3,6,3,7,367,2,7,1,4,11,4,2,2,2,8,0,1
"25",4,2,1,4,2,3,5,0,4,3,10,190,0,1,4,2,1,1,50,0,1,0,0,1
"26",3,0,45,2,0,2,1,1,2,2,1,0,131,3,1,1,12,0,0,1,0,1,0,1
"X",17,20,10,11,25,16,14,8,13,15,12,6,14,6,12,5,6,4,8,3,2,13,2,697
