"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",10.5330891331,425.91013431,3.64534469362,8.20192307692,614.038356375,6.54075091575,2.71590909091,5.16783216783,2.70833333333,31.6769230769,5.52777777778,3.18813131313,442.583333333,24.2265125679,4.96378678792,3.5293040293,19.8083333333,2.12777777778,35.6325757576,1.51515151515,4.44003831418
"3",5.875,122.341666667,3.21666666667,142.186111111,2.00833333333,3.59166666667,3.425,299.568859649,10.9583333333,5.37272727273,240.2,1.01666666667,0.508333333333,3.40833333333,32.675,51.7166666667,0.00833333333333,0.855555555556,0.266666666667,2.25833333333,1.09166666667
"4",3.72014652015,158.771978022,4.10952380952,20.8845238095,4.83333333333,1.48162393162,2.06944444444,1.85526315789,2.75,2.75321067821,0.716666666667,0.517857142857,1.875,318.35,3.26785714286,66.9166666667,2.0,2.83333333333,30.4761904762,0.944444444444,2.85555555556
"5",11.2916666667,42.9242424242,4.14292929293,6.18257575758,4.72222222222,2.84444444444,3.54090909091,2.17424242424,14.75,848.464321789,2.66666666667,2.45,1.03333333333,3.63257575758,1.36666666667,4.29090909091,59.2944444444,170.540909091,1.0,0.7,3.44646464646
"6",179.494047619,4.6,2.71646825397,2.86706349206,42.5319444444,0.67619047619,1.92777777778,52.7297619048,139.777777778,1.77182539683,1.40892857143,2.35952380952,0.670833333333,1.24226190476,3.08452380952,0.00833333333333,124.2375,0.226388888889,0.246428571429,263.129166667,2.35277777778
"7",1.96749084249,1.21013431013,5.1,384.369444444,3.40277777778,54.7022893773,2.95833333333,13.1052631579,3.29166666667,3.16111111111,1.54166666667,186.794444444,1.0,41.4880952381,0.0357142857143,0.202380952381,19.4444444444,1.5,1.95833333333,0.25,3.22222222222
"8",8.21388888889,41.2819444444,3.26666666667,0.85,107.170833333,2.23472222222,194.070833333,1.64846491228,0.611111111111,0.772727272727,6.00416666667,0.508333333333,2.00416666667,2.0375,83.7263888889,123.730555556,0.504166666667,1.3375,0.00833333333333,0.170833333333,1.81805555556
"9",66.9083333333,2.09523809524,233.236904762,1.11666666667,240.398809524,1.64166666667,2.66666666667,1.55263157895,2.92857142857,2.15,0.541666666667,3.0,0.461904761905,0.421428571429,0.535714285714,3.11904761905,62.0833333333,0.295238095238,1.875,0.0333333333333,0.75
"10",299.125,1.35606060606,2.01515151515,19.0252525253,1.88888888889,1.66666666667,1.0,1.66666666667,3.28333333333,2.5,1.25,0,0.666666666667,2.05952380952,29.5714285714,54.4047619048,122.416666667,1.88888888889,4.80952380952,75.1666666667,1.41666666667
"11",592.824422799,3.22101449275,168.078030303,2.61330891331,2.01666666667,3.71666666667,2.0,258.45921908,1.29166666667,1.58585858586,1.09920634921,1.03333333333,2.0,1.1380952381,2.44782608696,1.24545454545,0.0333333333333,0.125,1.21428571429,2.11111111111,0.583333333333
"12",4.70952380952,0.920833333333,2.24424603175,214.101190476,2.25416666667,2.39146825397,391.129166667,2.18179824561,6.17777777778,4.42543290043,3.87916666667,182.151190476,2.20416666667,1.5375,1.4998015873,1.25833333333,1.37916666667,0.2875,0.595634920635,1.22916666667,42.0458333333
"13",1.0,21.25,1.72916666667,1.25,0.5,0.75,0.25,0.719298245614,7.25,0.666666666667,0,35.1666666667,0,0.571428571429,147.785714286,48.4523809524,0,0.25,0.5,0.75,0.75
"14",4.72619047619,1.5,2.68452380952,4.14285714286,2.58333333333,357.579545455,0.767857142857,2.05263157895,0.642857142857,2.14285714286,0,0.25,0.125,0.5,139.923076923,0.47619047619,0.5,1.5,0.5,0.25,1.24358974359
"15",125.533333333,1.0625,146.129166667,0.0333333333333,3.4,1.83522727273,0.770833333333,204.3125,1.3,0.816666666667,0.5,0.666666666667,1.28333333333,2.56666666667,2.04583333333,0.25,1.58333333333,0.283333333333,0.75,1.45833333333,1.3125
"16",159.44459707,1.89789377289,2.40521284271,1.36666666667,1.5,3.43731268731,1.0,1.00757575758,0.7,202.956060606,0,1.08333333333,0.908333333333,1.04761904762,0.777777777778,4.33712121212,0.5,0.0333333333333,296.68037518,1.28333333333,1.58333333333
"17",35.9166666667,212.8375,0.5875,1.85,1.25416666667,1.0125,2.3375,0.7625,1.41666666667,215.428571429,0.00416666666667,0.958333333333,0.0875,0.504166666667,0.420833333333,1.00833333333,0.3375,1.8375,0.758333333333,1.50416666667,1.67916666667
