"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",1811,1,1,51,5,1,4,0,0,3,2,0,1,1,2,1,2,2,0,0,0,2,0,5
"2",7,3,926,1,1,1,0,2,1,3,1,2,0,1,0,1,1,0,0,0,0,1,10,0
"3",3,4,1,2,1,2,781,1,4,1,1,5,0,1,0,1,0,0,1,0,183,2,0,0
"4",4,1,3,0,2,939,2,3,0,0,2,7,1,1,0,1,2,1,4,1,1,1,0,0
"5",1,3,1,619,1,3,0,1,1,3,2,0,0,0,1,1,2,0,6,2,1,0,0,3
"6",4,1,0,3,763,2,2,1,2,0,2,2,0,0,0,1,0,0,2,0,0,1,0,0
"7",4,2,1,2,1,2,1,1,0,1,2,1,0,550,559,0,0,0,3,0,0,0,4,3
"8",2,1,1,1,1,0,1,594,0,4,2,2,1,1,2,0,1,1,1,1,0,0,4,8
"9",4,0,1,10,3,2,1,0,0,686,2,2,0,2,2,0,0,1,1,1,0,0,0,3
"10",1,5,0,0,1,1,2,1,1,1,1,3,1,3,3,0,1,1,0,517,1,388,0,0
"11",2,2,48,0,3,3,1,1,1,1,4,940,0,2,0,1,2,0,3,1,0,0,0,1
"12",3,494,1,1,0,3,1,0,2,3,2,3,0,0,1,0,0,1,1,0,1,0,0,0
"13",2,659,0,0,4,1,0,0,3,1,2,2,1,0,0,3,0,0,1,0,1,0,0,1
"14",0,3,4,0,0,2,4,0,1,1,1093,2,0,0,0,1,2,0,0,0,0,1,0,0
"15",0,6,2,1,1,1,1,0,701,5,2,0,1,1,1,2,4,0,1,0,0,2,0,1
"16",1,1,1,0,3,0,8,1,0,1,1,1,0,1,0,0,1075,1,0,0,0,0,2,0
"17",0,1,1,0,0,0,0,1,0,0,1,1,294,0,0,0,0,0,1,0,1,1,0,1
"18",0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,253,0,0,0,0,0,1
"19",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1235,0,0,0,0,0
"20",0,0,3,0,2,0,0,2,0,0,1,3,1,0,0,725,0,1,0,0,0,1,2,0
"X",5,1,2,1,2,2,1,2,1,2,2,3,0,6,0,0,1,1,3,1,0,1,31,738
