"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","Y","X"
"1",74,36,49,2,71,296,119,54,65,186,5,26,10,143,192,204,22,2,0,0,93
"2",66,49,32,80,59,102,1,4,135,0,35,31,146,22,167,5,38,119,1,0,0
"3",130,74,0,41,31,3,1,47,54,197,54,88,17,36,0,0,212,0,2,0,0
"4",1,17,139,1,282,47,2,134,1,1,1,0,0,0,2,0,1,2,0,0,218
"5",0,190,0,1,0,0,158,0,0,0,0,333,0,32,0,0,0,0,60,0,1
"6",0,0,0,1,0,12,63,0,0,68,0,0,0,78,0,0,0,0,209,0,0
"7",219,149,0,0,1,0,0,0,4,14,1,0,0,0,1,25,0,4,0,0,0
"8",124,1,119,149,22,7,3,0,1,1,1,6,0,0,0,0,0,0,1,0,1
"9",92,1,115,0,1,1,1,0,46,8,2,0,0,1,0,90,0,9,0,0,0
"10",0,44,0,0,1,1,108,0,190,0,0,0,0,0,0,1,1,0,0,0,0
"11",0,0,0,0,0,1,31,264,1,0,0,0,1,2,0,0,0,0,0,0,1
"12",0,0,1,0,2,122,0,0,78,0,0,0,17,62,0,0,0,0,0,0,2
"13",0,0,0,0,0,0,0,0,0,0,124,0,50,0,0,0,6,90,0,0,0
"14",0,1,0,1,73,0,70,0,1,0,38,0,0,2,0,65,86,0,0,0,1
"15",0,0,0,0,189,0,0,0,0,22,40,0,0,0,0,46,0,0,0,0,0
"16",0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,8,0,0,0,0
"17",1,214,0,23,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"18",0,0,0,0,1,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0
"19",0,1,0,1,61,0,2,0,2,0,208,0,0,1,0,0,0,0,0,0,1
"20",0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,207,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"22",1,7,0,0,0,24,0,41,0,0,2,0,0,23,0,0,0,0,0,0,0
"23",0,0,0,192,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"24",0,0,0,0,0,0,1,0,146,0,0,0,0,1,0,0,0,0,0,0,0
"25",12,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",86,0,58,0,0,1,0,0,0,1,0,0,0,0,0,0,59,0,0,0,0
"27",0,0,0,0,0,0,1,0,0,0,180,0,0,2,1,0,0,1,0,0,0
"28",1,0,0,0,0,0,1,61,1,91,1,0,0,1,0,0,35,0,0,0,0
"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z",8,0,0,150,11,1,2,12,2,0,2,0,204,1,46,0,9,98,58,0,0
