"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","Y","X"
"1",467,18,494,972,305,10,4,38,2,4,38,30,82,5,4,10,3,1,5,0,4
"2",4,3,122,5,4,102,1,4,341,6,7,0,2,86,6,288,12,8,2,0,3
"3",3,2,4,3,340,357,11,3,16,43,46,71,154,3,2,122,23,4,4,0,3
"4",44,2,6,47,2,3,5,2,74,218,8,2,198,6,5,0,399,3,1,1,8
"5",4,3,171,2,326,23,4,109,8,3,4,2,0,1,3,0,2,8,1,2,10
"6",12,1,4,5,7,3,2,4,4,3,166,0,282,2,84,1,18,198,2,0,4
"7",0,179,2,1,3,3,119,3,223,3,3,414,1,186,3,1,2,3,2,0,4
"8",50,1,43,60,1,2,4,134,3,0,1,2,3,97,195,5,2,1,0,0,1
"9",5,88,3,4,2,14,85,5,1,89,3,4,53,99,1,2,2,23,258,0,2
"10",1,488,17,1,26,15,4,8,1,19,54,1,1,4,226,59,3,4,1,0,7
"11",0,3,5,1,209,328,6,3,2,286,3,5,6,1,204,5,3,1,1,72,14
"12",336,179,2,1,0,0,5,4,2,3,0,1,1,0,2,1,1,2,2,0,2
"13",116,42,1,3,55,151,9,2,2,13,62,93,3,2,1,3,102,14,1,0,3
"14",3,197,1,1,0,6,348,0,315,2,4,2,1,0,1,1,2,1,304,0,2
"15",3,237,1,419,2,1,4,3,5,2,3,2,70,0,3,0,3,3,74,0,4
"16",2,1,17,0,4,1,3,2,0,18,1078,1,2,0,2,1,2,2,0,1,1
"17",9,0,23,0,40,0,1,53,4,0,2,4,0,165,3,0,1,3,2,0,0
"18",27,0,0,1,2,1,3,1,0,1,2,2,1,0,0,0,28,186,0,0,3
"19",4,1,0,0,0,0,742,183,73,134,8,21,301,0,2,2,113,1,1,0,9
"20",1,0,0,1,0,2,145,346,4,1,10,2,20,3,3,85,125,3,0,0,0
"X",7,3,5,3,4,4,9,6,1,6,12,9,6,3,2,3,14,3,2,83,834
