"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","1A","17","18","1B","20","21","22","23","24","25","26","27","28","Un","Z","4A","19"
"1",803.65,4.0,5.81666666667,0.25,2.47549019608,3.5,1.0,1.55882352941,0.1,1.0,0,2.58333333333,0.75,2.0,1.0,666.758823529,0.5,1.5,20.0,0.5,0.166666666667,0,0,0.583333333333,1.0,3.25,0,1.0,139.073529412,2.0,1.65,0.5
"2",1.06666666667,3.0,914.1,0,1.0,0,0,0,0.0526315789474,0,0.25,1.0,0,1.0,0.166666666667,0.5,0,0,1.0,0,0,0,1.25,0,2.5,0,0,0,28.5473684211,0,0.0666666666667,0
"3",0,573.635869565,1.0,2.25,2.5,0,0.5,0,0,0,0.333333333333,0.25,1.0,0,0,0,0,0,0,0.125,0,0.5,0,0,0,0,0,0,46.0724637681,1.83333333333,0.5,3.0
"4",0.75,1.75,0,544.875,0,0.333333333333,1.0,0,0.5,0,0,0.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,51.4583333333,0.333333333333,37.0,0
"5",0.166666666667,0.130434782609,0.75,3.5,686.25,0,0,0,0,0.25,0,0,0,1.0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,64.2028985507,2.5,0,0
"6",0,384.5,0,0,1.0,0,0.666666666667,0,0,0,0,0,0,0,0.25,0.75,0,0,0,1.0,0,0,0,0,0,0,1.5,0,41.3333333333,1.0,0,0
"7",0,1.5,0,0,0,0,373.416666667,0,0,0,0,0.166666666667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,5.5,0,0,30.0833333333,0,0,0
"8",10.0,0,0,3.0,1.0,375.583333333,0,0,1.0,0,0,0,0,0,0,0,14.5,0,0,0,0,1.0,0,0,0,0,0,1.0,43.9166666667,0,0,0
"9",3.15,0,0.0666666666667,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7863387978,0.147540983607,211.682786885,0
"10",1.0,0,0,0,0,0,0,306.666666667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,1.0,0,38.25,0,2.0,0.25
"11",0.5,0,0,0,1.0,0,0,0,314.683333333,0,0,0,0.5,0,0,0.2,0,0.5,0,0,0.25,0,0,0,0,0,0,0,28.3666666667,0,1.0,0
"12",0,0,1.0,0,0.25,0,1.0,1.0,0,288.083333333,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.416666666667,23.75,0.833333333333,0.5,0
"13",0,0,0,0,5.0,0,0,0,0,0,274.266666667,0,0,0,0,0,0,0,0,0.166666666667,0,0,0,0,0,0,0,0,10.5666666667,0,1.0,0
"14",0.5,0.583333333333,0.5,0.25,0,0.5,0.0434782608696,0,0,0,0,253.690914158,0.5,0,0,0.25,0,0,1.0,0,0,0,0,0,0,0.5,0.193939393939,0.5,22.3216681869,0,0,0
"15",0.25,0,0,1.125,0,0,0,0,0,0,0,0,234.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.125,0,0,0.5
"16",0,0,0,0,0,0,0,0,0,0,0,0.333333333333,0,301.583333333,1.0,0.5,0,2.41666666667,0,0,1.0,0,0,0,0,0,0,0,8.16666666667,0,0,0
"17",0,0.25,0.333333333333,0,0,0,0,0,0,0,0,0,0,0,258.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333,0,0,0
"19",1.0,0.5,0,0,0,1.5,0,0.25,0,0,0,0,0,0,0,0,203.333333333,0,0,0,0,0,0,0.5,0,0,0,0,19.9166666667,0,0,0
"20",0,0,0.5,1.0,0,1.0,0,0,0,0,0,0,0.333333333333,0.916666666667,0,0,0,204.25,0,0,0,0,0,5.0,0,0.5,0,0,11.5,1.0,0.5,0
"21",0,1.0,0,0.166666666667,0,0,0,0.25,2.0,0,0.5,0,0,0,0,1.0,0,1.0,0,0,0.333333333333,0,0,0,0,0,0,0,22.6666666667,0.5,0,222.916666667
"22",0,2.125,2.5,1.0,0,0,0,0,0,0,0.166666666667,0,0,0,0,0,0,0,0,242.708333333,0,0,0,0,0,0,0,0,21.0,0,0,0
"23",0.166666666667,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,133.083333333,0,0,0,0,0,0,0,23.5,0,0,0
"24",0,0,0,0.333333333333,1.0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2.0,0,62.0,0,0,0,0,0,0,1.83333333333,0,0,0
"25",0,0,1.58333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.75,0,0,0,0,0,8.0,0,0,0
"26",0.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.083333333,0,0,0,0,9.58333333333,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6666666667,0,0,0,4.33333333333,1.0,0,0
"28",1.0,0,1.0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0.0512820512821,0,112.108974359,1.0,0,5.33974358974,0,0,0
"29",0.333333333333,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.567365967,0,10.265967366,0,0,0
"30",0,0,0,0,0,0,0,0,0,0.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.166666667,9.91666666667,1.25,0,0
"Z",0,1.0,0.25,0.5,0.333333333333,0,0,0.833333333333,0,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,11.380952381,415.702380952,0,0
