"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","X"
"1",228.455128205,9.33333333333,53.6153846154,177.359761583,557.758367072,1.4358974359,6.11538461538,2.20512820513,2.68997668998,2.62179487179,50.2051282051,230.352564103,42.6730769231,5.63333333333,94.4615384615,10.4237516869,8.287004662,5.12179487179,5.67074592075,1.5641025641,6.40064102564,3.59143049933,8.97307692308,1.33333333333,2.75,1.5,0.801282051282,2.5,50.9423076923,121.923853924
"2",5.0,1.0,16.25,0,1.83333333333,1.0,4.92857142857,39.0,339.976190476,0.666666666667,251.0,0.142857142857,63.0,2.33333333333,3.5,96.25,1.0,1.64285714286,1.33333333333,0.5,2.5,0.5,100.0,0,0,1.0,9.14285714286,45.0,3.0,2.5
"3",0.5,1.0,1.5,25.75,2.0,4.25,1.07142857143,24.0714285714,0.571428571429,3.32142857143,0,0,1.57142857143,272.75,2.0,1.5,0,5.0,7.0,52.8333333333,2.0,0.157894736842,78.8714285714,146.2,0.5,0,0.5,0,1.0,0.571428571429
"4",0.642857142857,0.166666666667,0.5,1.16666666667,7.5,361.142857143,5.71428571429,19.0714285714,1.57142857143,1.2380952381,27.1666666667,0.642857142857,17.6428571429,0,0.166666666667,0.5,94.8214285714,0,1.25,0,0.142857142857,0,1.07142857143,0,1.75,0,74.0,0,0.5,34.630952381
"5",0.222222222222,0.5,0.944444444444,0.25,0.666666666667,0.5,1.5,1.0,1.5,295.166666667,20.75,0.111111111111,3.83333333333,0,178.0,0,0,0.111111111111,0,0,138.256410256,0,0.25,0.222222222222,0.5,0,0.5,1.0,120.583333333,0.799145299145
"6",37.5,2.91666666667,0.333333333333,177.583333333,1.83333333333,0,10.8846153846,0,1.16666666667,0.166666666667,1.5,0,74.5,0.653846153846,0,0,0.153846153846,1.23076923077,2.33333333333,0,0,106.271929825,0.410256410256,0.5,0.333333333333,0,9.33333333333,0,0,1.5
"7",41.0,328.0,21.5,2.5,3.5,0,0.5,0,0.511363636364,0.5,0.5,0,0,0,0,1.0,0.522727272727,1.0,0.0113636363636,0,0,0.5,5.0,0,0,1.0,0,0,0,0.579545454545
"8",0,1.0,1.0,0,0,6.0,7.0,7.5,0.5,0.5,17.25,10.0,0,1.0,2.5,0,0.5,0,0,0.5,1.5,0,0,0,0,255.0,0.75,143.5,0,0
"9",3.75,2.0,0.333333333333,0,0,1.25,0.5,2.0,0.833333333333,0.583333333333,0.5,4.5,0.5,2.25,3.0,2.0,0,0.933333333333,0,0.5,0.5,0,0.75,1.25,0,0.5,1.0,0,0.5,180.9
"10",0,0,299.0,0,2.0,0,0.928571428571,3.83333333333,1.01136363636,1.0,3.5,0,1.83333333333,0,0,103.75,0.0227272727273,0,0.511363636364,0,5.57142857143,0,0.5,0,2.0,0,0.5,0,1.0,3.57954545455
