"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",904,27,16,20,16,15,17,11,12,11,6,7,35,9,7,16,100,79,8,38,16
"2",9,89,16,0,289,5,4,0,2,5,3,2,0,3,4,0,135,80,90,0,5
"3",147,84,3,4,9,5,17,17,23,2,1,3,3,161,8,1,2,11,1,2,2
"4",9,99,10,8,4,4,1,7,5,99,0,3,4,2,33,41,57,36,33,81,2
"5",11,43,18,38,190,17,4,331,2,216,5,4,6,7,14,7,3,4,241,3,10
"6",186,187,4,6,5,3,5,4,11,235,3,275,5,29,1,4,4,0,1,3,5
"7",3,124,7,3,6,3,1,0,32,6,2,2,309,3,2,1,2,116,2,3,10
"8",8,8,7,8,2,416,4,4,1,7,1,4,1,3,203,2,2,6,1,4,9
"9",14,19,261,9,10,11,2,1,2,822,1,3,4,1,2,7,5,5,0,4,8
"10",9,2,3,37,5,48,399,1,73,8,2,4,2,65,3,4,3,4,10,12,7
"11",16,4,15,3,272,6,5,1,6,97,2,4,1,3,1,3,25,79,0,2,5
"12",18,7,5,4,53,5,4,69,157,4,2,5,2,5,5,4,2,1,5,265,7
"13",13,6,6,4,9,3,199,5,3,3,2,0,5,141,0,2,0,2,1,0,3
"14",13,1,12,245,8,40,5,14,3,78,16,1,1,1,3,3,4,2,0,0,5
"15",3,49,1,2,231,6,101,1,4,5,1,4,3,3,49,15,2,1,26,1,11
"16",38,1,3,203,18,6,4,2,5,24,0,2,8,7,10,245,9,17,1,1,4
"17",7,180,65,122,4,207,2,3,4,0,3,5,3,1,6,2,6,3,5,2,8
"18",430,1,289,43,4,24,1,0,3,1,0,1,4,18,2,2,24,0,1,2,2
"19",3,54,36,9,2,3,0,2,8,3,1,2,41,1,2,7,0,15,14,0,4
"20",7,6,4,163,4,11,232,260,57,3,4,44,5,2,25,153,1,3,60,2,10
"21",482,4,16,1,2,4,3,36,3,1,0,0,2,2,1,1,0,4,0,1,2
"22",7,6,5,2,8,4,4,1,12,4,0,2,2,2,129,50,0,1,1,2,3
"23",4,61,25,6,6,3,1,182,14,4,2,3,5,3,15,12,3,1,0,1,2
"24",7,13,474,1,1,1,0,3,1,2,0,0,6,2,0,1,2,1,0,2,0
"25",5,25,8,6,4,1,2,3,179,3,1,40,1,2,122,33,2,4,2,0,6
"26",29,7,2,7,1,4,4,1,2,7,69,230,0,52,2,3,1,0,1,35,7
"27",3,4,1,305,5,10,168,8,14,4,9,2,5,2,4,5,4,2,2,2,58
"28",319,1,2,24,2,3,2,2,3,2,0,0,1,1,1,19,0,0,0,0,3
"29",3,41,2,3,110,2,13,3,0,0,5,3,0,1,1,1,1,0,1,3,3
"30",4,3,168,3,4,2,1,193,3,3,0,0,1,2,8,4,3,1,4,2,2
"31",4,2,4,2,2,1,2,2,1,3,136,2,1,2,4,1,0,2,1,82,1
"32",5,104,2,17,1,5,1,3,3,4,1,3,2,71,4,3,0,2,0,0,4
"33",6,2,2,0,1,1,3,0,0,1,230,0,0,1,2,1,0,0,0,2,1
"34",45,90,4,9,4,2,2,4,0,4,68,3,2,2,2,11,2,2,0,0,3
"35",2,4,1,13,0,1,0,1,1,4,1,0,2,0,1,2,193,0,2,31,0
"36",1,2,142,3,1,4,0,2,5,1,0,0,2,0,3,1,1,1,0,2,0
"37",2,0,2,3,0,0,0,1,199,2,1,0,1,0,1,4,0,3,0,1,0
"38",0,2,0,0,0,1,1,0,0,0,0,0,192,1,0,0,0,1,2,0,1
"X",108,29,22,23,17,13,18,13,14,11,3,18,7,24,21,13,11,13,9,7,543
