"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","X"
"1",5.91666666667,3.0,3.03125,2.0,0.5,0,1.0,1.8125,2.03125,0.25,1.58333333333,3.66666666667,1006.16666667,4.59375,2.25,274.833333333,1.75,2.78125,1.0,0.5,0,8.25
"3",1.22916666667,1.0,2.08333333333,1.14583333333,0.5,0,0.333333333333,0.833333333333,314.125,0.5625,1.39583333333,3.66666666667,2.14583333333,495.833333333,1.0,0.416666666667,1.5,0,0.5,0,1.0,0.8125
"4",2.19444444444,165.916666667,0.75,1.5,1.83333333333,0,1.05555555556,0,2.83333333333,0,0.805555555556,2.75,3.30555555556,2.63888888889,334.916666667,1.0,3.0,0,0.5,0.333333333333,0,1.75
"5",2.58333333333,0.5,343.833333333,2.33333333333,0,1.0,3.33333333333,2.5,1.0,1.0,226.75,1.25,2.5,1.83333333333,0.5,0.5,1.75,0.5,0,0.5,1.0,0.5
"6",0.666666666667,1.0,0.197916666667,0.0833333333333,0,0,0.583333333333,2.64583333333,3.19791666667,0.0833333333333,1.58333333333,679.75,1.75,2.26041666667,3.25,0.0833333333333,0,1.53125,1.5,0.5,0,4.75
"7",1.93333333333,2.41666666667,3.0,3.71666666667,0,35.0,183.0,1.6,1.0,201.433333333,0.0833333333333,0.583333333333,45.0333333333,1.0,1.51666666667,0.6,2.83333333333,0,0.833333333333,0,0,4.66666666667
"8",2.16666666667,91.0,262.25,0.166666666667,0,0,1.5,0,0.583333333333,0,1.5,1.25,0.5,2.25,8.5,0,0.916666666667,2.75,0,0.333333333333,0,1.66666666667
"9",328.0,2.5,0.586805555556,0,0,1.5,2.25,0.0625,3.03125,1.0,0,0.75,3.33333333333,1.26041666667,0.25,0.166666666667,0.5,0.03125,0.333333333333,0,0,2.66666666667
"10",1.72222222222,2.52777777778,0.805555555556,2.0,0.111111111111,0.111111111111,3.05555555556,1.0,0.111111111111,0.333333333333,0.555555555556,1.36111111111,1.16666666667,0.75,0,91.3333333333,0.5,370.75,1.61111111111,0,0.333333333333,1.5
"11",625.333333333,1.75,3.25,2.41666666667,0,0,1.08333333333,0.25,1.25,1.0,0.25,2.75,3.41666666667,1.08333333333,1.08333333333,1.75,1.5,0.5,1.0,0.5,0,2.25
"12",2.39583333333,1.5625,1.75,335.116666667,1.0625,1.0,2.25,232.695833333,0.333333333333,1.0,2.0625,3.0625,0.5625,1.75,1.5,1.0,0.333333333333,1.33333333333,1.5,0,85.2291666667,1.5
"13",1.5,1.625,0.333333333333,0,0,0,1.0,143.75,1.0,0,0.25,0.75,0,0.333333333333,0.5,1.125,0.5,1.0,0,0,0.833333333333,3.0
"14",2.25,2.25,0.75,0.0833333333333,0,0,1.33333333333,0.5,0.5,0,0.25,1.25,1.58333333333,0,0.5,0.0833333333333,234.25,0.5,1.91666666667,160.666666667,0,2.25
"15",0,0.75,3.16666666667,0.25,0,0,0.333333333333,1.25,0.25,1.0,2.5,0.5,0.5,0.75,0,0,278.5,1.0,0,0,0,0.75
"16",2.33333333333,1.25,1.33333333333,1.91666666667,200.0,150.5,1.5,1.0,0.5,1.33333333333,0,1.0,0.25,0.833333333333,3.0,1.83333333333,0,0,1.0,0,0,0.25
"17",0.833333333333,0.333333333333,0.166666666667,1.0,1.5,1.0,1.0,0,0.833333333333,0,0.5,0,0.5,1.0,1.0,0.5,0.5,1.0,590.5,0,0,1.33333333333
"18",0.5,0.333333333333,0,0.333333333333,0,0,0,0,212.5,0.833333333333,0.5,0,1.0,1.0,1.5,0.5,0.333333333333,1.0,0,0.5,0,0
"19",4.66666666667,0.583333333333,1.0,3.33333333333,69.0,0,1.5,0,1.0,0,0,1.5,2.75,2.0,0.333333333333,0,2.0,0,0.333333333333,0,0.333333333333,3.5
"20",1.0625,0,0,231.3125,0,0,0,1.0,1.125,0.5625,0.0625,1.5,0.0625,1.25,0,0,0,0,0,0,0,1.0625
"21",0,0.833333333333,0,1.0,0,0,0,0,0,0.333333333333,0,0.5,0,53.8333333333,0,0,0,0,0,0,0,0
"22",0.75,1.16666666667,0.666666666667,46.3333333333,0,0,0.25,2.0,0.166666666667,0,1.0,0,0.75,1.5,0,0.333333333333,0.5,0.666666666667,0,0,37.0,1.25
"Un",8.0625,2.5625,1.72222222222,0,0.0625,0.5,1.16666666667,2.0625,0.533333333333,0.833333333333,2.39583333333,0.0625,3.52916666667,0.5,0,0,3.5,2.0,0.166666666667,1.0,0.395833333333,0.833333333333
"X",4.0,2.625,2.03125,0.833333333333,1.0,0.5,1.25,3.3125,0.53125,0,2.0,0.833333333333,4.0,6.67708333333,1.91666666667,0.791666666667,2.25,2.53125,1.25,0.5,0,434.083333333
"2a",1.0,465.25,0.833333333333,1.0,0,1.0,2.0,1.0,2.5,0,0.5,1.0,2.25,0,0,0.5,2.0,0.166666666667,1.66666666667,0,0,0.666666666667
"2b",1.0,0.5,3.08333333333,1.58333333333,0,0,426.333333333,2.58333333333,1.33333333333,1.0,0,0.5,0.916666666667,0,0.583333333333,1.16666666667,0.5,0.5,0.5,0,0,1.0
