"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",15,21,11,16,10,10,926,8,13,13,16,18,15,8,6,6,5,487,332,3,8,9,0,10
"3",6,8,3,7,6,10,10,4,6,11,7,12,5,6,641,3,310,3,4,3,25,2,0,3
"4",13,8,671,6,9,4,6,2,3,12,5,10,4,4,5,5,2,5,3,4,0,1,0,8
"5",16,486,12,9,770,10,5,7,10,14,8,9,9,14,5,5,3,5,1,4,1,3,0,10
"6",13,7,6,876,7,10,10,6,10,5,11,2,1,12,3,0,2,3,1,1,1,2,0,5
"7",12,225,5,8,11,6,6,561,6,5,7,4,3,4,2,4,13,3,3,2,1,4,0,6
"8",8,5,8,4,5,9,4,0,5,5,6,8,232,2,1,386,2,3,3,0,0,3,0,5
"9",687,9,8,4,12,11,11,3,6,8,11,8,9,3,2,1,1,7,2,3,5,1,0,5
"10",11,8,7,7,9,10,133,6,6,7,4,529,3,5,5,6,2,1,1,1,2,3,0,5
"11",14,10,3,8,9,4,10,4,4,7,1126,4,9,4,2,1,7,2,2,4,2,3,0,9
"12",13,10,17,18,15,10,5,12,854,16,8,7,10,9,7,4,9,2,4,1,3,5,0,8
"13",170,5,0,3,128,6,0,2,2,7,3,3,2,4,4,2,2,1,0,1,2,2,0,0
"14",10,1,7,4,4,3,4,6,5,546,4,5,4,2,8,5,2,3,1,1,0,2,0,9
"15",9,1,4,5,4,146,1,1,6,366,4,2,5,2,3,3,5,20,1,5,3,6,21,5
"16",11,5,7,7,8,7,7,3,3,3,3,387,6,8,10,3,6,1,2,333,4,12,0,4
"17",9,279,5,3,212,1,5,4,0,2,4,2,6,10,2,1,0,3,2,4,0,2,0,6
"18",6,8,3,2,2,3,1,2,2,2,1,6,250,4,8,1,3,2,0,0,1,4,0,0
"19",10,11,4,10,9,5,1,4,4,7,7,8,4,14,6,3,3,7,2,2,2,996,0,2
"20",6,1,4,3,481,4,2,1,4,2,2,1,2,1,3,0,2,2,2,0,0,3,0,2
"21",3,2,2,1,1,3,4,1,4,3,2,2,0,2,0,2,1,0,0,0,163,3,0,0
"22",325,6,1,1,4,3,7,3,5,5,6,3,2,13,1,3,3,1,1,0,0,7,0,3
"X",13,8,4,6,9,8,8,9,3,8,10,9,2,3,7,3,6,3,0,3,1,3,3,718
"2a",9,4,5,4,6,6,3,2,3,1,2,3,5,555,4,0,3,4,5,1,5,1,0,2
"2b",10,2,3,6,9,553,8,2,6,5,8,3,2,4,2,1,1,2,2,0,1,1,0,3
