"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",53,112,274,2,3,4,9,1,40,173,374,1,46,158,2,4,243,1,1,1,102
"2",10,154,231,84,1,54,3,274,75,1,0,0,0,2,23,1,0,142,1,3,1
"3",137,0,0,434,2,0,1,44,1,62,0,0,260,2,1,2,0,0,0,0,0
"4",33,1,0,1,478,1,1,41,1,16,0,1,30,2,2,1,2,2,0,1,217
"5",0,0,0,2,0,0,415,0,0,0,2,0,0,314,1,1,0,0,1,0,3
"6",1,1,1,0,1,0,0,0,408,0,0,0,1,1,1,0,0,0,0,0,0
"7",2,27,18,0,0,0,0,0,0,1,1,312,47,1,0,1,0,0,0,0,0
"8",409,0,0,2,0,0,7,1,0,1,0,0,2,1,1,0,0,0,0,2,1
"9",0,238,10,1,0,0,0,0,0,1,0,83,17,0,1,2,2,0,1,0,0
"10",1,0,2,2,0,0,316,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"11",1,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,30,257,0
"12",1,217,0,0,0,0,0,0,0,0,36,0,0,0,17,0,0,0,0,0,2
"13",0,0,0,1,0,258,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"14",0,1,64,0,1,0,0,0,2,0,0,0,0,0,2,33,0,0,1,217,3
"15",0,1,0,0,0,0,0,0,0,112,163,0,1,1,0,0,0,0,0,0,0
"16",3,0,0,8,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"17",0,1,1,2,1,0,0,0,1,1,0,1,0,0,227,0,0,0,0,1,0
"18",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,240,0,0,0,0,0
"19",0,0,57,0,0,0,1,0,0,0,0,0,0,3,2,201,0,0,0,1,1
"20",0,0,0,0,0,0,2,1,0,272,1,0,0,0,0,0,0,0,0,0,0
"21",195,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"22",0,0,1,0,0,0,0,66,0,6,0,0,27,0,0,0,0,0,0,0,0
"23",184,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,139,1,0,1,0,1,0,0
"25",104,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"26",137,1,0,59,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"27",0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,175,0,0,0,0,1
"28",0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,178,0,0
"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z",14,1,1,1,0,265,1,11,0,0,0,0,2,1,231,0,0,42,3,1,0
