"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","2A","2B","Y","X"
"1",1681,1,0,2,4,7,1,1,1,1,0,0,1,0,0,2,0,2,0,0,1,1,1,0,0
"3",3,907,0,2,0,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,4,0
"4",1,0,632,2,4,0,3,0,1,0,2,1,0,0,1,1,0,0,0,0,0,2,0,0,2
"5",3,1,0,716,2,1,0,0,2,2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0
"6",1,2,1,1,861,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"7",2,1,1,1,0,765,1,3,0,2,1,0,1,2,1,4,0,1,0,0,1,0,1,0,1
"8",1,0,3,1,1,0,538,0,0,3,2,1,0,0,1,2,0,0,0,0,0,0,1,1,0
"9",4,1,2,1,0,0,1,625,1,0,0,2,0,0,1,1,0,0,1,0,1,2,0,0,0
"10",0,2,1,0,2,1,1,2,604,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2
"11",0,1,1,0,0,0,1,1,2,926,1,1,1,0,0,0,0,0,0,0,0,1,3,0,0
"12",2,0,0,1,4,0,1,1,0,0,836,1,1,2,0,0,0,2,0,0,1,1,2,0,0
"13",2,0,1,2,1,0,0,0,2,1,2,239,0,1,0,1,0,0,1,0,0,0,0,0,0
"14",1,0,1,0,1,0,0,0,0,0,0,0,532,0,0,1,0,0,0,0,0,0,2,0,0
"15",1,0,0,0,0,0,1,1,1,0,0,0,0,482,0,0,0,3,0,0,0,0,0,0,0
"16",0,1,0,0,0,1,0,1,0,0,1,0,0,0,656,0,0,0,0,0,0,0,0,2,0
"17",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,851,0,2,0,0,0,0,0,1,2
"18",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2,0,0,1,0,0,0,0
"19",0,1,0,1,1,0,0,2,1,0,0,0,0,3,2,1,0,1075,0,0,2,2,1,0,0
"20",1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,465,0,1,0,2,0,0
"21",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,169,0,0,0,0,0
"22",0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,321,0,1,0,1
"Un",3,2,1,4,0,10,6,5,5,14,1,0,2,3,10,0,2,1,1,2,9,6,0,1,0
"X",4,1,2,3,0,0,0,1,0,3,0,0,0,0,0,1,0,1,1,0,1,1,1,9,575
"2a",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,518,1,0,0
"2b",2,0,0,0,0,1,0,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,513,1,2
