"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"1",915,543,11,13,11,13,13,9,6,11,6,2,4,8,5,5,4,6,4,172,4,21,6,78
"2",235,10,37,14,9,18,110,439,10,7,13,3,6,18,6,5,5,7,2,3,2,13,21,472
"3",22,18,10,19,16,10,19,232,11,7,725,5,6,33,6,8,6,7,3,3,211,11,548,9
"4",2,2,2,7,2,584,3,4,3,4,4,1,4,4,6,1,2,3,2,0,1,2,4,5
"5",59,6,14,427,4,11,4,3,0,7,6,3,2,5,3,13,1,538,3,2,4,3,6,2
"6",3,2,498,5,6,7,7,1,5,1,4,0,1,4,1,1,2,5,1,0,0,6,1,1
"7",7,5,5,30,7,5,5,2,4,4,6,3,358,282,3,32,2,6,3,1,1,6,5,4
"8",3,2,5,4,368,3,5,1,4,3,3,0,0,1,2,0,0,0,2,1,1,2,1,2
"9",11,7,7,2,20,1,361,0,3,0,2,3,1,1,1,2,1,4,2,2,0,1,1,1
"10",3,0,2,5,0,1,0,0,1,2,1,279,1,1,2,2,0,2,0,0,0,2,0,1
"11",4,3,4,795,5,6,6,4,3,5,6,0,3,5,5,243,1,3,3,1,2,6,5,9
"12",774,1,4,2,3,2,2,1,1,2,6,0,2,0,2,0,2,1,3,0,0,3,3,5
"13",3,3,4,3,2,1,6,17,187,1,4,3,2,5,6,1,9,1,486,4,3,5,6,7
"14",6,11,1,15,5,13,4,5,6,6,8,3,2,4,331,1,0,792,5,4,2,4,2,0
"15",6,2,1,5,3,5,2,1,4,628,3,1,0,2,2,2,1,6,4,0,0,6,0,3
"16",3,3,0,42,3,1,3,4,2,0,2,1,0,3,1,221,2,5,2,0,0,0,0,0
"17",4,1,116,9,8,3,5,1,2,4,209,1,2,1,2,6,1,2,2,0,161,5,10,9
"18",6,1,1,0,2,4,2,0,0,4,5,3,175,221,4,2,0,20,0,0,0,5,3,1
"19",2,441,1,1,1,8,6,0,1,0,1,0,0,4,1,3,0,1,1,0,1,4,2,1
"20",7,3,2,1,570,1,4,3,1,0,2,0,1,2,2,3,0,1,2,0,0,4,1,3
"21",38,1,4,2,2,1,5,4,3,502,3,3,1,2,1,1,1,1,0,1,3,1,5,1
"22",6,3,1,2,0,3,2,0,320,4,1,2,3,0,2,0,0,2,1,0,1,3,5,1
"23",5,2,0,6,0,1,5,1,1,4,2,0,1,1,0,2,241,2,0,0,0,2,4,0
"24",6,7,5,7,2,225,6,5,1,5,5,0,1,2,394,6,3,2,1,2,3,5,4,1
"25",55,3,1,1,1,0,2,2,199,8,0,2,2,2,0,1,0,1,1,0,1,1,1,3
"26",2,11,48,2,1,1,131,1,0,4,6,0,1,1,1,0,0,0,1,1,1,1,1,2
"X",15,9,10,20,7,10,7,5,3,15,15,4,3,9,8,9,4,51,11,2,11,705,7,3
