"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Un","X","2a","2b"
"1",33,24,26,380,12,40,195,306,493,26,13,15,583,480,305,15,2,92,411,0,11,34,32,520,10
"2",1214,60,22,21,711,132,15,17,22,7,20,6,14,3,3,734,12,44,9,21,8,17,24,11,71
"3",44,37,18,363,115,31,402,25,9,12,194,11,8,14,14,18,235,616,5,3,136,12,23,11,20
"4",470,229,12,17,34,18,21,8,9,537,10,139,8,5,10,12,6,428,8,109,3,5,98,7,276
"5",9,28,635,11,5,9,42,9,6,391,7,2,1,3,5,5,6,25,22,0,5,7,14,19,3
"6",18,358,5,31,2,173,6,369,3,10,6,2,4,5,359,45,4,17,3,2,5,7,26,4,3
"7",9,215,8,5,7,12,16,3,2,4,9,142,4,14,2,17,3,22,2,2,1,2,86,62,201
"8",13,126,3,9,4,462,7,12,136,83,447,3,5,8,5,8,2,11,7,2,158,12,46,9,5
"Un",59,36,14,30,4,50,12,12,26,75,89,4,5,3,4,44,2,453,6,4,63,41,41,23,15
"X",7,9,11,11,5,12,15,6,4,10,3,9,2,8,1,4,7,22,3,0,2,4,333,4,5
