"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",27,640,11,25,358,11,15,106,124,10,483,14,147,50,13,19,13,7,3,107,33
"2",97,32,210,20,545,26,10,12,296,13,7,11,46,9,97,43,99,24,3,4,15
"3",31,21,315,574,15,243,704,8,93,13,9,7,15,67,10,6,18,7,14,16,52
"4",10,8,9,512,8,72,4,14,10,5,1,3,3,40,3,2,30,2,2,2,7
"5",26,66,5,15,9,11,262,104,85,233,16,43,5,6,5,125,53,186,56,1,7
"6",10,97,6,25,5,1,9,2,4,2,1,3,1,427,4,6,1,2,2,3,3
"7",18,38,243,9,11,220,6,158,11,7,2,0,2,4,306,5,11,29,2,2,15
"8",236,5,6,0,44,0,4,39,3,3,1,0,3,3,1,0,3,1,1,91,4
"9",10,54,9,2,120,5,209,6,17,4,6,3,3,2,5,2,1,2,1,3,4
"10",11,32,27,7,3,2,2,2,12,6,4,44,2,3,173,53,5,1,3,0,6
"11",18,25,15,10,7,8,4,4,9,1183,4,3,3,6,7,7,6,7,4,2,8
"12",2,5,37,4,387,5,3,1,2,8,1,1,369,151,18,1,1,3,1,3,17
"13",10,19,523,6,6,5,1,6,0,6,2,1,5,5,2,3,289,2,6,3,5
"14",903,17,12,5,8,6,21,13,15,9,7,4,5,7,4,9,6,2,346,3,7
"15",433,19,200,3,6,4,4,197,8,4,3,0,6,4,2,2,2,2,3,2,5
"16",39,203,1,3,9,2,3,0,5,34,2,2,6,1,1,1,3,1,0,3,4
"17",11,85,8,11,3,6,5,3,3,9,54,230,1,54,7,7,2,4,34,27,3
"18",148,2,21,2,6,200,3,76,5,4,0,0,3,0,10,22,2,2,1,2,7
"19",2,3,1,178,2,5,3,246,2,5,1,2,4,9,28,48,1,3,2,2,8
"20",3,3,3,12,8,0,2,19,143,0,1,0,2,1,3,0,491,1,2,349,3
"21",538,32,30,72,34,3,3,205,5,2,1,2,6,23,13,3,0,0,1,1,4
"22",346,1,21,2,4,2,1,0,1,3,0,0,2,3,1,2,0,1,1,6,1
"23",4,7,12,3,3,5,1,2,30,5,3,0,31,5,2,0,1,191,0,2,7
"24",186,6,4,2,3,4,6,5,3,266,1,263,2,2,1,4,0,0,1,2,5
"25",2,1,7,20,2,4,1,3,1,1,0,0,2,0,37,63,19,0,32,81,1
"26",1,1,1,2,2,3,2,2,1,1,0,1,0,0,16,183,0,1,1,0,4
"X",131,53,38,26,12,11,18,14,21,17,5,20,4,43,34,13,9,20,5,8,608
