"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","2A","2B","Y","X"
"1",1632,1,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0,894,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"4",0,0,617,1,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5",2,0,0,704,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"6",0,0,1,0,818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,1,0,1,0,719,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"8",1,0,1,0,1,0,526,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"9",2,0,0,0,0,0,0,603,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,1,1,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,1,1,0,0,0,0,1,1,900,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
"12",0,0,0,1,0,0,0,0,0,0,825,1,1,0,0,0,0,1,0,0,0,1,2,0,0
"13",1,0,0,1,0,0,0,0,1,0,0,231,0,0,0,1,0,0,1,0,0,0,0,0,0
"14",1,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,1,0,0
"15",0,0,0,0,0,0,0,1,0,0,0,0,0,469,0,0,0,1,0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0,1,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,1,0
"17",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,827,0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,1,0,0,0,0
"19",0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,1021,0,0,0,1,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,457,0,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0
"Un",2,0,0,3,0,3,2,4,2,8,0,0,2,2,2,0,0,0,1,1,7,4,0,1,0
"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,551
"2a",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,503,1,0,0
"2b",0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,505,0,2
