"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Un","X","2a","2b"
"F1",539,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"F2",0,0,0,0,0,0,319,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"D2",45,1,0,0,1,0,0,1,454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"B4",1,1,0,0,0,1,0,0,118,0,631,0,0,0,0,0,0,0,0,0,194,5,0,0,1
"D3",0,0,0,1,0,0,0,0,0,0,182,0,0,0,0,0,225,0,0,0,126,2,0,1,0
"A1",37,1,1,669,1,1,0,1,0,0,0,257,0,0,0,0,1,0,0,0,0,4,2,0,0
"A3",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,426,0,1,2,0,494,0
"A2",0,323,0,0,1,503,0,0,1,0,1,0,0,0,0,0,0,389,0,0,0,0,0,0,1
"B1",2,1,572,0,0,1,192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"B2",2,1,0,1,766,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
"B3",1,0,1,0,1,0,0,0,0,1,1,0,496,445,0,1,0,0,0,0,0,4,0,2,0
"X",0,0,0,0,0,2,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,544,0,2
"C2",0,556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0
"D4",0,0,0,1,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"D1",0,0,0,0,0,0,0,0,0,907,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0
"E1",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,770,0,0,1,0,1,0,0,1,0
"C1",893,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1,477
"E3",1,1,0,0,0,187,0,0,0,0,1,0,0,0,336,0,1,0,1,0,0,1,1,0,0
"E2",0,0,1,2,0,0,0,0,0,0,2,0,0,0,281,0,0,477,0,0,0,0,1,0,0
