"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"1",1638.68055556,3.08333333333,45.75,5.58333333333,3.075,3.07142857143,4.07142857143,2.41666666667,1.66666666667,6.03333333333,5.18333333333,0.333333333333,2.0,0.388888888889,1.82142857143,1.53333333333,0.75,2.78888888889,1.5,1.25,0.166666666667,4.13888888889,2.07142857143,2.66666666667
"2",1.91666666667,856.033333333,2.83333333333,2.41666666667,1.58333333333,2.16666666667,2.14285714286,1.5,1.08333333333,0,1.83333333333,0.833333333333,3.0,1.5,2.16666666667,0.333333333333,1.83333333333,1.58333333333,1.45833333333,1.0,2.5,1.0,0.916666666667,1.54166666667
"3",5.25,0.5,0,4.0,3.91666666667,649.952380952,0.0357142857143,3.5,2.75,2.45,4.0,0,0,2.5,0.369047619048,1.16666666667,1.16666666667,1.0,0,155.083333333,0.45,1.0,1.03571428571,2.0
"4",4.86666666667,2.33333333333,1.5,5.20833333333,835.316666667,1.78571428571,4.03571428571,0.25,1.5,1.45882352941,5.23333333333,0.5,2.0,1.5,0.535714285714,0.75,0.5,0.722222222222,0.5,0.416666666667,0,0.5,2.45238095238,1.0
"5",2.86666666667,1.58333333333,586.25,4.8125,1.66666666667,1.16666666667,1.91666666667,3.08333333333,1.41666666667,3.55882352941,2.08333333333,0,1.0,1.41666666667,1.0,0.2,1.25,1.0,1.75,0,1.36666666667,2.5,1.75,0.333333333333
"6",4.16666666667,4.36666666667,1.5,468.25,1.0,3.5,0.666666666667,1.16666666667,3.0,1.5,1.16666666667,1.64285714286,0.75,0.5,0.25,251.65,0.416666666667,4.42222222222,2.16666666667,0.166666666667,0.5,3.25,1.33333333333,1.5
"7",4.5,2.0,3.25,1.33333333333,1.65,2.1,3.5,1.83333333333,2.5,3.14705882353,1.83333333333,2.14285714286,501.333333333,479.25,2.66666666667,0.5,0.583333333333,2.75,2.0,0,0.866666666667,6.01666666667,3.0,3.08333333333
"8",3.40833333333,2.03333333333,3.08333333333,2.3125,1.0,2.33333333333,568.125,0.333333333333,1.16666666667,3.47549019608,0.666666666667,1.0,0,0.5,1.83333333333,0.5,1.5,0.0833333333333,1.0,1.0,0,0,0.5,1.0
"9",3.91666666667,1.75,2.75,3.41666666667,2.45,1.41666666667,0.142857142857,2.5,616.583333333,0.75,0.45,1.0,1.33333333333,1.5,0.166666666667,2.4,2.0,3.25,0.25,0,0.5,1.66666666667,2.16666666667,0.75
"10",1.875,0.866666666667,2.0,2.25,1.49166666667,2.83333333333,0,1.75,1.5,0.5,1.66666666667,2.64285714286,1.0,1.16666666667,0.75,0.25,0.5,1.83333333333,450.583333333,0.5,336.583333333,1.5,1.5,2.5
"11",4.25833333333,46.0,2.5,2.75,3.85,2.91666666667,2.07738095238,1.33333333333,0,0.5,866.883333333,0,3.0,4.83333333333,1.5,1.5,0.25,2.58333333333,0,0,2.0,1.08333333333,1.66666666667,1.25
"12",1.825,2.75,0.833333333333,1.75,0.708333333333,3.33333333333,0.142857142857,0.75,3.0,1.64215686275,1.58333333333,0.785714285714,0,0,0.5,1.0,1.0,0.25,1.5,2.5,0,3.5,0.5,454.333333333
"13",3.66666666667,1.41666666667,1.16666666667,3.08333333333,1.66666666667,0,0.5,1.08333333333,1.75,0.666666666667,2.5,0.5,2.25,1.25,3.5,0.866666666667,0.0833333333333,1.2,0.125,1.5,1.0,1.91666666667,506.5,71.2083333333
"14",3.5,2.83333333333,0.5,2.8125,2.16666666667,1.36904761905,1.95238095238,3.08333333333,0.916666666667,990.5,0.666666666667,0.5,0,1.0,0.369047619048,0.5,0.5,0.666666666667,1.0,0,1.0,1.0,2.36904761905,1.5
"15",4.2,1.0,2.25,2.35416666667,0.333333333333,3.61904761905,1.2619047619,611.0,3.08333333333,2.05882352941,0.0833333333333,0.785714285714,4.5,5.16666666667,1.03571428571,2.0,0.416666666667,0.722222222222,0.75,0.166666666667,0.5,4.0,1.03571428571,0.5
"16",3.5,2.83333333333,0.166666666667,697.0625,1.33333333333,1.91666666667,0.5,1.25,2.0,1.33333333333,2.5,0,0,1.5,0.666666666667,218.25,0,0.833333333333,0.25,0,0,1.41666666667,0.5,2.0
"17",3.54166666667,1.66666666667,0.666666666667,2.91666666667,0.625,0,1.0,2.08333333333,0.5,0.166666666667,0.666666666667,269.333333333,1.0,1.25,0.833333333333,0,0.166666666667,1.41666666667,0,2.0,0.5,1.0,0,0
"18",0.166666666667,0,0.5,0.0625,0,0.0357142857143,0.178571428571,0,0.5,2.5,0.5,0,2.0,1.5,0.535714285714,1.25,229.75,0.75,0,0,0.2,1.0,0.285714285714,0.5
"19",3.66666666667,1.23333333333,1.18333333333,2.375,0.583333333333,3.76666666667,0.25,1.68333333333,0,3.55,1.83333333333,1.16666666667,0,3.91666666667,1.66666666667,1.56666666667,1.0,999.477777778,1.0,0.333333333333,1.75,0.5,1.33333333333,1.66666666667
"20",1.5,2.67272727273,2.20757575758,2.6875,0.166666666667,0.866666666667,0.272727272727,1.5,0.142857142857,1.18181818182,2.84090909091,0.166666666667,3.75,1.16666666667,669.588528139,1.25,0.642857142857,2.5,0.5,0.25,0.2,0.666666666667,0.583333333333,0.5
"X",5.72777777778,4.61666666667,3.16666666667,5.64583333333,2.08333333333,2.26666666667,3.5,2.66666666667,2.58333333333,2.94215686275,2.5,2.83333333333,1.91666666667,0.861111111111,2.16666666667,2.2,0.5,1.0,0.416666666667,0.5,1.25,659.711111111,2.08333333333,0.5
