"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"1",10,2,4,8,447,9,11,685,4,26,11,5,120,383,4,6,117,8,7,0,3,11,5,4
"2",65,31,20,415,4,25,13,12,4,670,12,10,16,4,3,68,2,562,0,2,3,4,5,4
"3",6,10,9,18,8,218,11,27,7,5,4,1,1,3,317,20,1,2,0,1,1,7,565,4
"4",636,7,6,2,8,2,365,1,5,1,4,1,0,2,0,1,0,3,2,1,0,3,1,1
"5",8,6,15,5,5,2,2,6,3,1,687,0,1,4,1,1,3,1,1,1,185,2,1,3
"6",742,1,3,3,4,7,2,4,7,5,5,1,4,4,243,9,110,562,4,4,2,7,2,2
"7",14,6,5,6,557,0,2,4,2,2,6,1,424,178,2,2,2,11,0,0,1,5,0,1
"8",6,2,622,8,3,11,8,1,5,2,8,2,1,2,6,2,2,27,0,0,0,5,2,0
"9",216,4,2,4,5,213,6,5,5,614,4,2,1,0,1,1,2,1,0,1,3,4,4,5
"10",138,0,3,1,2,2,2,86,148,1,2,1,1,1,11,1,3,1,0,1,0,4,3,2
"11",0,2,1,0,0,0,1,0,3,0,0,302,0,1,2,1,0,0,0,0,0,1,3,0
"12",5,3,7,729,2,4,3,3,1,4,5,0,2,2,4,247,1,2,3,0,0,7,3,5
"13",9,1043,2,8,3,5,3,2,4,1,3,2,1,1,3,5,1,2,3,149,1,5,3,3
"14",60,7,28,9,2,4,122,20,534,4,207,3,5,2,1,0,1,10,3,0,156,7,7,8
"15",2,3,42,3,8,7,74,4,20,2,6,1,0,8,2,1,0,5,1,1,2,5,5,564
"16",3,0,1,105,0,1,3,0,0,1,0,0,2,0,0,195,1,4,0,0,0,2,0,0
"17",2,2,8,2,0,0,65,18,9,1,1,4,1,4,5,0,12,2,452,4,4,2,5,8
"18",3,1,3,8,0,364,1,3,5,3,4,0,2,1,3,1,1,0,2,0,0,1,2,2
"Y",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,7,0,0
"X",5,3,2,4,0,1,2,0,2,4,4,2,3,1,5,10,1,2,0,0,2,700,2,0
