"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","X"
"1",254.25952381,3.5,2.0,0.5,1.33333333333,0.5,1.625,2.25,90.1666666667,0.333333333333,4.0,316.833333333,3.5,0.583333333333,1.91666666667,2.0,326.25,0.666666666667,0.666666666667,25.0,0,4.25
"2",287.523809524,3.83333333333,242.5,5.3619047619,0,0,3.5,1.83333333333,2.0,1.35714285714,71.8619047619,1.8619047619,4.83333333333,2.83333333333,0.833333333333,1.16666666667,3.33333333333,2.5,1.8619047619,0.5,0,2.02857142857
"3",21.3666666667,439.729166667,6.0,2.0,0.5,128.166666667,1.875,2.5,3.0,0,1.0,4.5,2.5,1.5,2.1875,1.5,0.5,0.166666666667,11.0,0,0,2.5
"4",2.33333333333,1.08333333333,246.666666667,1.0,0,0,2.0,0.333333333333,1.0,0,0.666666666667,2.16666666667,509.666666667,2.75,0.833333333333,0,3.0,7.5,0,0,0.166666666667,1.5
"5",0.933333333333,2.16666666667,0.666666666667,359.3,2.5,0,0.5,210.816666667,0.833333333333,0.1,2.33333333333,2.0,1.2,0.75,1.1,0.766666666667,0.333333333333,1.58333333333,1.5,0,0,2.91666666667
"6",4.14285714286,2.53571428571,1.5,3.25,197.083333333,0.5,2.5,0.5,93.0,1.5,1.33333333333,2.61904761905,377.642857143,3.14285714286,3.5,2.33333333333,1.0,0.5,0.5,0.5,0,5.5
"7",3.33333333333,1.5,2.0,0.5,1.0,0,2.08333333333,0,5.66666666667,2.0,0,373.666666667,1.16666666667,2.5,0.5,0,179.416666667,0.833333333333,1.66666666667,133.333333333,0.166666666667,0.5
"8",3.02777777778,105.051388889,0.333333333333,0.5,0.388888888889,0.0555555555556,1.11111111111,0.333333333333,0.888888888889,0,0.777777777778,1.88888888889,2.91666666667,0.833333333333,315.6875,0,2.33333333333,0.666666666667,0.555555555556,0,0,2.5
"9",436.666666667,1.25,0.666666666667,2.3619047619,0.166666666667,0,52.5,0.333333333333,1.75,91.8071428571,0.361904761905,1.8619047619,56.1666666667,1.91666666667,1.83333333333,97.1666666667,0.75,0.5,0.528571428571,0,0,2.3619047619
"10",54.0,3.72916666667,0,0.5,0.833333333333,7.83333333333,2.0,1.0,0.5,0.333333333333,0,1.0,0.5,0.833333333333,0.1875,199.533333333,0,0.5,0,0.5,0,1.83333333333
"11",1.5,1.66666666667,0,0,0,0,1.0,131.666666667,1.0,0,0,0,0,0.666666666667,0.5,0,0,1.33333333333,0.5,0,0,0
"12",0.7,0.333333333333,1.61666666667,0.0285714285714,1.66666666667,0,0.2,0,0.5,0.0571428571429,0.528571428571,0.0285714285714,1.0,0.75,0,1.7,0.7,0,630.945238095,0,0,2.1119047619
"13",0.791666666667,1.58333333333,3.95833333333,1.375,0,0,0.666666666667,2.16666666667,301.375,1.20833333333,0.625,2.0,2.625,516.791666667,2.83333333333,0.666666666667,0.75,0.708333333333,1.0,0.333333333333,0,0.875
"14",11.625,73.8583333333,2.0,2.0,4.125,0,1.5,0.625,0,0,0.625,2.125,0.625,2.0,3.5,48.0,0.5,352.0,1.5,0,133.375,3.75
"15",2.9,55.1666666667,4.0,0.166666666667,0,0,400.0,1.25,1.0,1.2,0.166666666667,3.83333333333,1.0,0.666666666667,0.25,0.25,3.0,1.0,0,0,0.75,3.58333333333
"16",0.833333333333,0.729166666667,86.8333333333,0.25,0.5,0,0.333333333333,0.5,0.5,0,138.916666667,0.5,0.833333333333,1.0,0.1875,0,0,0,0,0,0,0.5
"17",0,16.0,0,225.916666667,0,0,0,0,2.0,0.5,0,1.0,0.333333333333,1.25,4.0,0.8,0,0,0,0,0,0
"18",1.75555555556,0.0555555555556,1.0,2.3619047619,0.0555555555556,0.555555555556,122.0,0.5,1.05555555556,98.8904761905,0.0285714285714,0.084126984127,41.5555555556,1.05555555556,0.333333333333,0.5,0.833333333333,0,2.91746031746,0,0,2.19523809524
"Y",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.666666666667,0,0,2.83333333333
"X",3.66666666667,0.5,2.0,2.47857142857,0,0.5,0,2.0,1.5,0.0571428571429,1.44523809524,0.861904761905,3.5,4.33333333333,0.416666666667,0.666666666667,1.16666666667,2.0,0.528571428571,0,0,399.028571429
