"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","X"
"1",5,42,12,3,35,1,24,0,3,279,1,5,2,68,90,52,28,53,0,5,99,141,0,0,83,6,207,0,0,0,120,0,104,0,3,0,0,3,121
"2",178,0,0,46,1,0,84,0,1,81,0,252,1,0,0,6,175,4,0,3,2,0,9,50,33,0,0,1,0,0,0,0,0,0,0,0,3,31,0
"3",56,1,2,13,1,0,91,2,7,2,23,0,128,4,0,9,0,11,0,0,0,0,0,0,0,0,0,0,130,1,0,1,0,38,79,0,0,0,0
"4",2,1,127,0,1,1,0,0,0,0,0,0,86,1,66,73,27,0,45,2,1,0,0,17,16,0,6,0,0,0,0,123,0,0,0,0,0,0,33
"5",1,0,1,0,0,1,0,336,0,0,1,0,0,0,0,0,11,208,0,0,88,0,0,2,0,0,0,0,1,73,0,1,0,0,0,0,0,0,1
"6",1,66,0,0,0,0,1,0,2,0,0,0,0,133,0,27,0,23,0,28,0,0,116,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"7",0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,67,0,0,0,4,0,20,0,2,0,0,0,12,0,24,0,0,109,138,0,0
"8",0,0,1,118,0,0,0,1,11,3,6,0,0,0,0,0,1,0,0,7,2,9,0,0,0,16,0,259,0,0,0,3,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,177
"10",2,0,0,0,58,130,90,5,0,1,1,0,0,0,79,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,27,4
"11",1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,14,0,0,1,87,1,63,1,1,0,0,0,7,0,27,109,0,0,10,0,0
"12",0,0,109,0,0,2,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,194,0,0,0,0,0,1,0,1,0
"13",34,60,0,0,177,0,1,0,0,1,0,0,0,0,8,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",17,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"15",0,39,0,128,0,0,0,0,0,1,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"16",2,0,0,2,32,269,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,274,1,0,0,0,0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",1,0,0,1,0,1,2,0,177,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1
"20",0,0,0,1,26,0,0,1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"21",0,0,0,0,32,64,1,1,149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"22",0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,258,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
"23",0,90,0,0,96,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,37,2,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,105,0,0,0,1,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,18,42,0,1,0,0,45,0,0,0,0,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0
"29",0,0,0,0,0,0,1,1,148,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Z",81,52,86,50,0,1,25,3,0,0,146,1,0,0,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
