"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",1767,4,2,3,4,9,6,6,6,5,1,2,0,4,3,4,1,2,4,0,9
"2",7,899,2,5,5,3,3,1,2,4,2,3,1,3,1,2,3,0,1,2,5
"3",5,5,838,1,1,2,2,4,0,1,3,4,2,3,1,0,0,1,3,2,1
"4",3,7,0,903,1,4,2,4,3,1,7,1,4,5,3,1,2,0,3,2,3
"5",1,2,0,3,627,1,1,0,5,0,7,2,2,0,2,3,0,2,4,1,3
"6",5,0,2,5,5,741,2,1,0,1,2,0,0,7,5,1,0,2,1,2,1
"7",3,0,0,7,4,3,1025,1,3,2,3,0,4,0,3,0,2,1,0,1,3
"8",2,1,1,2,1,0,2,565,3,0,3,1,1,0,1,2,1,0,0,0,6
"9",8,1,1,2,2,0,5,1,661,0,1,0,2,2,4,0,0,0,0,0,2
"10",2,3,1,2,2,2,2,3,4,849,2,1,1,0,1,0,0,1,0,1,2
"11",2,3,0,9,0,4,2,2,2,0,955,1,5,3,2,4,1,0,1,1,2
"12",4,1,1,2,4,2,3,0,1,1,0,500,1,3,3,0,0,1,1,0,0
"13",2,0,0,3,3,5,4,1,0,5,2,2,649,2,2,0,0,0,1,1,4
"14",2,4,2,1,1,3,3,2,3,0,5,2,2,1022,1,3,0,2,4,1,4
"15",1,1,2,1,2,3,1,0,1,2,1,3,1,4,644,1,1,1,1,0,1
"16",5,2,0,6,2,4,0,5,0,2,2,0,1,1,1,935,0,0,1,1,2
"17",0,1,0,2,1,0,0,2,0,2,1,1,0,1,1,0,285,0,1,0,4
"18",0,1,1,1,1,1,2,2,3,0,1,0,2,0,0,0,1,250,2,1,0
"19",1,2,0,0,1,1,2,0,0,2,3,1,0,3,0,1,0,1,1029,1,0
"20",2,2,0,2,0,2,1,0,0,1,3,0,3,1,0,0,2,0,1,677,1
"X",4,1,2,3,2,7,5,1,2,2,0,0,2,2,0,2,0,2,4,0,662
