"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","Y","X"
"1",3.52083333333,1.47651515152,2.83333333333,505.7,2.75,247.883333333,6.16666666667,3.22222222222,5.51818181818,0.566666666667,1.16666666667,0.0181818181818,584.416666667,3.7,58.8958333333,0.0833333333333,1.0,2.01818181818,0,2.87929292929
"2",275.158333333,1.74318181818,30.2833333333,1.66666666667,3.33333333333,184.5,1.75,2.875,1.61818181818,65.6666666667,0,2.10151515152,4.5,111.45,420.483333333,1.0,0.833333333333,1.34318181818,0,3.51818181818
"3",182.833333333,3.35,463.083333333,4.2,752.3,4.0,2.83333333333,1.83333333333,5.43333333333,3.88333333333,0.583333333333,0.5,2.33333333333,2.16666666667,3.75,0.333333333333,1.03333333333,1.66666666667,0,1.36666666667
"4",1.14583333333,0.0181818181818,1.33333333333,0,0,1.0,2.0,0,171.684848485,0,0,1.01818181818,0.5,0,2.97916666667,1.5,0,326.851515152,0,0.0181818181818
"5",2.56666666667,754.933333333,5.58333333333,1.0,0.5,3.0,0.5,2.5,0.333333333333,0,0.5,1.25,3.0,2.2,0.222222222222,54.1111111111,0.833333333333,0.5,0,1.16666666667
"6",2.4,1.4,1.5,0.333333333333,1.75,0.5,0.7,396.35,1.0,0,0.5,0,0,1.9,0.333333333333,0,0.5,0,0,0.424242424242
"7",308.541666667,58.4946969697,1.0,0,0.333333333333,1.5,284.75,0,0.536363636364,0.5,1.33333333333,0.0363636363636,0.9,1.03333333333,1.0,2.08333333333,1.5,0.536363636364,0,1.53636363636
"8",330.3125,0,0,1.0,0.75,1.0,0.75,0.666666666667,0.5,0,1.0,0.5,0,1.0,0.5625,0.0833333333333,1.5,0,0,0
"9",13.0833333333,0.5,1.58333333333,295.416666667,0,3.0,1.5,0.5,0.25,0.5,0.333333333333,0.5,0.5,0,2.16666666667,1.75,0.833333333333,0.5,0,0.333333333333
"10",0.8125,1.875,0,0,0.5,1.0,1.0,0.958333333333,0,0,239.25,0.666666666667,0.5,0,0.395833333333,0,0.5,0,0,1.25
"11",1.0,2.01818181818,12.0,0.2,1.5,0.666666666667,2.83333333333,0,2.01818181818,0.166666666667,0.5,766.601515152,0.5,0.5,1.08333333333,0.5,0.5,3.85151515152,0.666666666667,0.184848484848
"12",1.5,1.68484848485,1.0,17.3333333333,0.25,130.333333333,0,0.333333333333,183.684848485,120.166666667,0,1.51818181818,2.5,0.166666666667,0,0.5,0.166666666667,0.851515151515,0,0.268181818182
"13",1.0,1.33333333333,1.0,0,1.0,0.333333333333,1.33333333333,0,0.5,116.983333333,0,1.16666666667,2.0,4.0,0.5,0,393.85,1.0,1.0,0.416666666667
"14",3.58333333333,0.684848484848,1.5,1.36666666667,0,636.158333333,4.33333333333,2.625,1.51818181818,1.26666666667,0,0.518181818182,1.66666666667,6.33333333333,0,0.958333333333,0.75,0.476515151515,0,0.0181818181818
"15",5.29563492063,213.037698413,0,1.16666666667,0.166666666667,1.25,0,0.5,369.5,0,0.666666666667,0,0.5,0.833333333333,0.333333333333,0.833333333333,0.333333333333,0.5,0,0
"16",0.833333333333,12.0,0.5,0.666666666667,0,1.5,0,0.125,0,0,0,1.5,1.16666666667,0,0.666666666667,200.416666667,0,0.625,0,2.08333333333
"17",2.0,1.11818181818,0,0,1.33333333333,1.16666666667,0.333333333333,93.125,0.618181818182,0,0,1.01818181818,0.5,321.25,1.25,0,0,0.643181818182,0,0.518181818182
"18",71.3333333333,0.351515151515,0,0.5,0.833333333333,2.0,253.0,0,1.01818181818,0,0,0.0181818181818,0,0.25,1.0,0,0,0.0181818181818,0,0.851515151515
"19",0.5,0.5,0.5,1.33333333333,0,0.5,4.33333333333,0,1.5,0,0,0.333333333333,385.566666667,0,0.5,0,0.5,5.5,0,0.5
"20",0.5,0,2.5,2.16666666667,1.0,2.5,444.5,0.5,0,0.333333333333,0,0,0,0,3.16666666667,0,0.5,0.5,0,0.5
"21",1.7,286.15,0,0.333333333333,0.5,1.08333333333,0,0.5,134.016666667,0.5,0,0,0,1.53333333333,0,0,0,0,0,0.5
"22",0.25,2.39318181818,1.25,4.5,0.666666666667,4.0,0,0.625,0.518181818182,0,1.0,0.0181818181818,0,277.833333333,0,0,0.5,0.518181818182,0,0.0181818181818
"23",100.375,3.0,1.0,1.2,1.0,92.75,0,0,1.0,0,0,1.0,0.666666666667,0,0.125,0,0,0,0,1.0
"24",0.583333333333,0.0833333333333,449.75,1.5,1.0,3.5,0,1.75,0.5,7.08333333333,0.5,0.5,0,0.833333333333,0,0.333333333333,0.5,0,0,0
"25",0.305555555556,3.87777777778,0.5,0.5,0,1.5,0.5,0,0.1,0,0.833333333333,0.333333333333,1.0,221.75,1.5,0,0.5,0,0,0.25
"26",0.5,0.833333333333,0.5,0,1.5,0.5,0,0.5,0.5,0,0.5,0,12.75,1.0,92.9444444444,0.222222222222,50.0,0,0,0.5
"X",4.70833333333,3.83333333333,1.0,2.0,2.83333333333,2.83333333333,2.16666666667,1.44444444444,2.33333333333,1.16666666667,1.0,2.75,2.7,1.5,1.875,0.5,1.16666666667,0.333333333333,3.33333333333,515.714646465
