"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","Y","X"
"1",453.0,0.279411764706,440.333333333,606.348039216,24.9117647059,6.0,3.0027027027,39.5,0,2.25,23.5,1.54682034976,19.0486486486,5.5,1.0,1.0,0.333333333333,1.83333333333,0.5,0,1.25
"3",0.166666666667,0.75,123.5,1.33333333333,1.0,135.5,1.5,0.958333333333,303.333333333,0.916666666667,0.333333333333,0.5,1.0,85.0,0.166666666667,251.416666667,10.2,0.416666666667,0.5,0,0.5
"4",0.75,1.5,158.833333333,0.833333333333,322.833333333,18.0,2.0027027027,106.833333333,2.0,0,0.5,1.0027027027,0.548648648649,0.5,0,0,0,1.5,0,0.666666666667,1.41666666667
"5",9.0,0.5,2.75,0,1.75,0.5,0,0,0.75,0.5,154.25,0,266.5,1.0,78.0,1.5,18.0,179.0,0,0,1.25
"6",29.0,0,2.25,42.5,1.33333333333,0,2.25,0,53.0,212.5,2.0,0,136.666666667,3.66666666667,0,1.0,346.25,0,1.0,0,2.25
"7",0.5,1.0,0.5,7.5,291.0,296.5,0.0121621621622,0,11.25,0.583333333333,45.5,55.0121621622,20.3022522523,0.5,1.0,0.666666666667,0.5,0.5,0.5,0,1.16666666667
"8",48.25,0.75,38.0,60.5,0,0,1.5,113.375,0,0,0,0,3.5,71.5,192.5,5.25,0.5,0,0,0,0.75
"9",0.333333333333,231.145833333,0.75,251.333333333,2.0,0.5,0.5,1.0,1.5,1.0,0.5,0,63.5,0,0.5,0,2.0,0.333333333333,67.1666666667,0,0.5
"10",1.94444444444,85.0,1.0,0.333333333333,1.0,18.0,76.5,4.0,1.0,82.0,2.0,1.0,20.8888888889,65.25,0,1.5,0,22.0,220.75,0,0
"11",0.5,109.0,1.25,0.333333333333,0.833333333333,0.5,320.751351351,1.0,265.833333333,1.33333333333,0,0.00135135135135,0.0243243243243,0.5,0,0.25,0,0,238.0,0,0
"12",0,1.0,0.125,0,182.0,217.0,2.5,0.75,1.75,263.595528455,3.375,0.5,1.5,1.0,169.0,4.5,1.0,0,0.5,1.37804878049,2.02642276423
"13",6.0,1.5,16.0,1.0,37.5,0,0,43.5,0.5,0,0,0.25,0,129.75,0.333333333333,1.0,0.333333333333,1.33333333333,0.25,0,0.25
"14",0,1.5,1.0,1.5,0,1.5,0.5,0,0.5,0.5,1.0,367.0,0,151.0,1.0,0.5,0,0,0,0,2.0
"15",0,150.4375,0.5,0,0.5,2.0,125.5,2.41666666667,212.5,1.25,1.0,1.0,0.833333333333,0,0,0,2.0,0,0,0,0
"16",0.333333333333,1.0,0,0.833333333333,0,0.5,155.333333333,316.0,0.25,0.5,6.25,0.333333333333,0,1.5,0,80.3333333333,107.25,1.0,0.5,0,0
"17",0.888888888889,0.5,1.89583333333,0,0.0833333333333,0.5,1.0,2.0,0,2.38888888889,939.326388889,0,0,0.5,0.833333333333,0,0.75,0,0,0.25,0.5
"18",21.0,0,0,0.333333333333,2.0,1.33333333333,0,0,0,0,3.0,0,0.5,0,0,1.0,28.5,179.0,0,0,0.5
"19",3.16666666667,1.23333333333,0.166666666667,1.58333333333,0.2,1.4,492.581081081,181.0,63.4166666667,110.875,3.41666666667,2.36441441441,5.84279279279,1.0,1.33333333333,0.125,82.9166666667,0.25,0,0,1.25
"20",0.5,462.625,1.125,0,0,0.5,0.75,0,0,0.5,0,0,0.75,0,0,0.5,0.5,0,0.5,0,0
"21",0,0,0,0,0,0,0.166666666667,0.166666666667,0.666666666667,35.5,0,0,0,0,0,102.5,19.5,0,0,0,0
"22",0.5,0.541666666667,0.208333333333,0,24.0,11.5,1.0,6.5,0,23.5,46.5,0.5,0.5,0.5,168.0,48.5,1.0,0,0.5,0,0.333333333333
"2A",56.75,40.0,0,0.333333333333,49.25,117.5,4.0,1.0,1.5,9.0,56.6666666667,91.5,0.5,1.0,0.5,0,95.5,0,1.83333333333,0,0.5
"2B",342.916666667,164.75,0.75,0,0.25,1.0,1.0,0.5,0,0.75,0.75,0.5,0,0,0.5,2.25,0.25,13.5,1.0,0,0.666666666667
"Y",1.33333333333,0,0,1.0,0,1.0,0.5,0,0,0,0.25,0.441176470588,0.833333333333,0,0,0,0.8,0.0294117647059,0,1.41666666667,4.27941176471
"X",2.0,1.7,1.5,1.0,2.01176470588,1.0,2.0,1.0,0,1.83333333333,4.41666666667,2.19117647059,1.0,0.333333333333,1.5,0.5,1.25,0.0294117647059,0.5,1.71568627451,453.601960784
