"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",1809,2,0,0,1,5,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
"3",3,0,954,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,10,1
"4",1,2,0,665,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"5",1,0,0,0,761,1,0,0,1,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0
"6",4,0,1,0,0,902,0,0,0,0,0,3,0,0,0,0,1,0,1,0,2,0,0,1
"7",2,1,0,0,1,1,799,0,1,0,3,2,0,0,0,1,4,0,1,0,0,1,0,0
"8",0,1,0,1,3,1,0,599,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1
"9",3,3,0,1,2,0,0,0,674,0,0,0,0,0,0,2,1,0,1,1,0,0,0,2
"10",0,0,2,1,1,1,0,1,1,664,1,1,0,0,0,0,2,1,2,0,0,0,0,0
"11",0,2,0,0,0,0,0,1,0,1,1056,0,0,1,0,0,0,0,0,0,0,0,0,0
"12",2,0,0,0,0,5,0,1,1,0,0,906,1,0,1,0,0,0,2,0,0,0,0,0
"13",0,0,0,1,0,1,0,1,0,0,0,1,294,0,1,0,0,0,0,1,1,0,0,0
"14",0,4,0,0,0,1,0,0,0,0,0,0,0,551,2,1,1,0,0,0,0,0,0,0
"15",2,0,0,0,0,0,0,2,1,1,0,0,0,0,509,0,0,0,3,0,0,0,0,0
"16",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,724,0,0,0,0,0,0,0,0
"17",0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,905,1,1,0,0,0,2,0
"18",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1,0,0,0,0,0
"19",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1187,0,0,0,0,0
"20",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,478,0,1,0,0
"21",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,188,0,0,0
"22",0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,2,0,362,0,0
"Un",3,9,1,1,5,0,3,7,8,13,21,1,0,3,7,48,2,2,2,1,2,10,0,1
"X",2,1,1,1,1,0,0,0,2,0,5,0,1,0,0,0,1,1,3,1,0,1,31,716
"2a",1,562,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"2b",2,544,0,0,0,0,0,2,4,1,2,0,1,2,1,1,0,0,2,0,0,1,0,0
