"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","X"
"1",233,77,8,233,5,5,149,371,15,10,3,55,68,176,7,39,14,4,5,0,3,104
"2",31,6,273,10,1,2,24,4,224,188,30,61,36,81,5,68,7,6,3,1,0,6
"3",7,288,0,61,1,0,4,2,6,1,2,467,2,8,7,154,1,1,1,2,0,9
"4",20,237,9,22,2,2,8,3,5,1,4,10,10,15,330,4,13,2,2,0,0,225
"5",237,14,3,2,2,0,2,2,2,1,0,4,2,1,1,1,193,4,3,180,1,12
"6",2,3,1,0,0,0,1,2,0,0,0,2,1,0,5,1,14,461,1,0,0,4
"7",2,1,3,2,0,0,360,2,1,1,0,3,2,38,3,2,1,1,1,0,1,2
"8",10,4,1,1,0,2,0,0,0,0,0,1,391,1,1,35,1,0,0,0,0,3
"9",3,1,5,1,1,2,61,2,1,0,0,1,2,267,0,1,1,0,3,0,0,3
"10",1,1,2,0,0,3,2,0,0,2,2,7,1,2,0,1,182,0,0,0,1,2
"11",0,1,2,4,206,0,3,0,0,2,0,2,0,2,6,0,2,0,0,0,0,4
"12",22,2,1,1,0,1,0,1,236,1,2,0,7,4,3,2,1,2,0,1,0,4
"13",2,2,298,1,1,0,1,3,0,1,0,3,0,2,0,0,0,0,1,0,0,5
"14",3,1,2,0,0,114,1,1,2,2,0,1,0,2,2,1,0,2,4,0,0,3
"15",2,71,4,1,1,0,1,1,0,0,1,2,3,1,0,1,1,0,0,0,130,3
"16",1,1,0,0,0,0,1,3,0,0,9,63,16,0,0,0,1,0,0,0,0,1
"17",10,4,1,0,0,0,2,0,3,1,0,3,10,0,0,0,1,1,0,0,0,1
"18",2,0,2,0,1,0,1,0,1,0,1,0,2,2,1,2,2,0,151,0,0,1
"19",10,6,1,4,1,13,5,2,8,0,1,1,6,3,3,1,4,0,206,0,1,6
"20",2,1,2,117,0,1,0,1,2,1,0,4,0,3,1,0,3,0,0,0,0,0
"21",0,1,0,1,1,0,1,0,1,0,1,0,102,3,1,3,0,1,2,0,0,4
"22",1,57,1,6,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0
"23",1,1,2,1,0,0,0,2,2,0,1,3,125,3,1,0,1,2,0,0,0,3
"24",104,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"25",2,0,2,2,0,0,0,0,1,0,0,1,124,2,0,0,0,1,0,0,1,1
"26",3,1,0,1,1,0,0,2,1,0,0,72,56,0,1,88,1,1,1,0,0,2
"27",3,0,4,1,1,0,0,1,1,0,0,0,2,1,0,2,5,0,192,0,0,2
"28",3,2,0,3,0,1,0,1,1,0,1,0,1,2,1,0,2,0,3,0,0,2
"W",2,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
"Z",281,27,46,9,1,1,6,2,60,0,197,6,8,5,4,3,3,0,0,1,0,4
