"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",25,0,543,0,1,6,1,3,1,4,4,2,0,1,0,1,2,0,5,2,240,1,12,3
"2",238,506,5,0,0,4,3,1,2,2,1,1,0,1,9,1,0,1,23,1,0,0,0,6
"3",998,90,1,1,3,4,2,1,0,5,5,1,6,1,1,2,2,0,2,0,0,1,0,3
"4",0,3,1,1,0,2,564,2,1,0,1,2,0,0,1,0,1,0,0,1,0,2,14,4
"5",3,11,3,0,1,8,0,2,7,3,0,803,0,2,4,1,2,5,3,0,1,253,0,0
"6",3,1,0,536,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0
"7",91,0,1,2,457,2,2,1,0,0,3,1,0,0,1,2,15,2,687,0,1,1,0,1
"8",1,11,1,19,2,0,0,106,603,4,0,1,0,0,1,2,0,1,1,0,1,0,14,3
"9",1,2,3,1,0,435,2,1,0,1,5,0,0,1,0,0,0,0,1,1,0,1,6,3
"10",8,3,2,2,71,0,3,5,1,2,4,3,0,393,300,1,2,0,3,0,0,2,0,4
"11",1,562,1,2,1,2,1,0,280,0,9,0,0,2,25,2,1,3,3,1,0,0,2,2
"12",1,3,0,0,0,0,0,1,0,0,1,1,289,0,0,0,0,0,0,0,1,1,0,1
"13",2,41,0,13,0,2,0,1,31,196,4,4,1,10,16,0,1,15,0,508,6,5,2,1
"14",4,1,1,0,1,0,1,381,0,2,2,1,1,0,1,0,1,0,4,0,0,3,0,0
"15",2,1,0,0,0,1,0,6,1,1,744,2,0,1,0,0,0,0,3,0,0,1,12,1
"16",792,0,0,1,3,2,0,0,1,1,3,1,1,0,0,2,0,0,1,0,0,0,0,0
"17",2,8,2,115,3,9,0,0,0,0,1,212,3,1,1,0,0,0,1,1,0,182,82,1
"18",7,0,2,7,4,1,14,0,2,2,1,4,0,0,2,375,2,2,787,0,0,1,0,0
"19",1,1,2,0,1,21,2,0,0,2,1,0,1,0,1,0,1168,0,1,0,0,0,50,2
"20",1,2,0,0,262,0,0,0,0,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0
"21",1,3,1,0,3,2,9,2,1,2,4,1,2,209,224,1,0,5,14,0,0,0,2,2
"22",2,10,470,0,0,0,9,0,6,2,0,0,2,2,3,0,1,5,1,2,1,1,0,0
"23",14,0,0,0,1,687,0,1,0,0,4,4,0,0,0,0,0,0,2,0,1,0,14,0
"24",0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,241,0,0,0,0,0,2
"25",4,1,2,1,0,0,260,2,0,1,2,1,0,0,0,428,1,1,3,2,0,0,0,1
"26",1,9,0,0,0,1,0,0,6,321,1,1,0,2,3,0,0,3,2,1,1,1,0,2
"27",2,2,11,49,0,0,0,125,1,0,1,3,0,0,0,1,1,0,0,2,0,0,0,0
"28",76,0,2,0,0,1,1,0,0,203,7,0,0,0,0,0,0,0,21,0,0,0,0,1
"29",64,1,1,1,0,0,0,0,1,1,534,2,1,0,1,0,0,0,0,0,0,2,0,5
"X",5,1,3,1,14,0,1,1,2,2,4,10,3,0,1,4,0,0,13,8,0,2,143,761
