"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"F1",568,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"F2",0,0,0,0,0,0,0,340,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"D2",50,0,1,0,0,1,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"B4",1,0,0,0,0,0,0,0,0,125,0,679,0,0,0,0,0,0,0,0,0,212,0,1
"D3",0,1,0,0,2,0,0,0,0,0,0,198,0,0,0,0,0,236,0,0,0,146,0,0
"A1",42,2,0,1,705,0,0,0,1,0,0,0,269,0,0,0,0,0,0,0,0,1,0,2
"A3",0,527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,450,0,1,0,0
"A2",0,1,349,0,0,0,530,0,0,0,0,2,0,0,0,0,0,0,446,0,0,0,0,0
"B1",1,1,1,607,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"B2",1,0,0,0,1,845,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"B3",0,3,0,0,0,0,0,0,0,0,1,0,0,516,488,0,0,0,0,0,0,0,0,0
"X",0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,555
"C2",0,0,579,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155,0,0,0
"D4",0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1",0,1,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0
"E1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,0,0,1,0,0,0,0
"C1",950,508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E3",0,1,0,0,0,0,207,0,0,0,0,1,0,0,0,366,0,1,0,1,0,0,0,1
"E2",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,310,0,0,536,0,0,0,0,0
