"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","Y","X"
"1",455.833333333,0.279411764706,427.591666667,628.473039216,25.4117647059,7.0,6.00483870968,32.625,0.25,2.75,28.5,2.04895635674,19.7870967742,2.5,0.5,3.0,0.833333333333,1.90833333333,0.7,0,1.0
"3",1.18382352941,1.0,117.666666667,0.166666666667,1.0,139.941176471,1.5,1.375,284.666666667,2.16666666667,0.5,0.5,3.0,87.0,0.583333333333,255.25,12.0,0.25,0.2,0,1.0
"4",1.25,0.25,163.75,1.5,320.976190476,17.5,1.50322580645,105.833333333,0,0,1.125,0.336559139785,2.05806451613,0,0,0,1.125,0.5,0,0.666666666667,0.916666666667
"5",8.5,0.5,2.5,0,1.5,1.0,2.5,1.0,0,1.0,149.833333333,0,272.666666667,0.75,78.3333333333,0.333333333333,18.5,179.75,0.7,0,1.0
"6",35.5,0.0833333333333,4.70833333333,42.25,0.416666666667,0,1.5,0,58.125,208.0,2.33333333333,0,139.6,5.16666666667,0,1.08333333333,300.5,0,1.0,0,2.5
"7",0.611111111111,1.73611111111,1.33333333333,0.5,303.10952381,283.666666667,1.51129032258,0.5,12.0,1.95833333333,41.925,58.5112903226,21.5365591398,0,2.0,0,0.625,1.41111111111,2.2,0,1.16666666667
"8",51.0,0.5,38.0,60.5,0.333333333333,0,2.00161290323,121.5,0,1.0,0,0.334946236559,3.02903225806,88.0,187.777777778,5.0,0.611111111111,0.111111111111,0.5,0,1.0
"9",0.444444444444,225.875,1.04166666667,235.166666667,1.83333333333,1.0,1.0,2.25,0.125,0.125,1.0,0,65.4166666667,0.5,0.333333333333,1.0,0.5,0.111111111111,70.5,0,0.75
"10",0.777777777778,85.8055555556,0.25,1.0,0.166666666667,16.1666666667,79.5,3.16666666667,0.5,81.0,2.75,1.0,20.1388888889,78.5,0,1.5,0.25,18.0,224.0,0,0
"11",1.625,125.083333333,0.0833333333333,0,0.916666666667,0.5,333.001612903,0.25,258.833333333,1.33333333333,0.5,1.00161290323,0.0290322580645,0.25,0,0.583333333333,0.25,0,244.2,0,0.375
"12",1.0,0,0.75,0,186.25,213.5,2.5,1.16666666667,0.833333333333,256.595528455,1.25,0.5,0.7,0,169.833333333,4.5,1.0,0,1.5,1.12804878049,1.02642276423
"13",8.0,1.66666666667,23.0,0,37.3333333333,0,0,51.0,1.0,0,0.558333333333,0.25,1.0,155.5,0.444444444444,0.833333333333,0.736111111111,1.21111111111,0.5,0,0.75
"14",0.625,1.0,0.75,0.5,0,1.0,0.5,0.125,0.5,1.0,1.85,366.5,0,138.25,0,0,0.25,0.1,0,0,1.0
"15",0.5,143.166666667,0.5,1.25,0,1.0,112.5,0.166666666667,207.333333333,0,0,0.666666666667,0.333333333333,0,0.833333333333,0,1.0,0.75,0.5,0,0
"16",0,1.5,0,0.333333333333,0,0.333333333333,152.833333333,295.5,1.0,0,6.25,0.333333333333,0,1.0,0,77.0,114.75,0.5,0.5,0,0
"17",0.388888888889,0.5,0.5,0,1.2,0.5,1.0,1.0,0,1.38888888889,815.055555556,0.5,0,1.0,0.833333333333,0,0.25,0.5,0,0.5,0.25
"18",21.5,0,0,0.5,2.5,0.333333333333,0.5,0.5,0.5,0,0.625,0,0.5,0,0,0,28.125,174.0,0,0,0.5
"19",1.5,0.5,0,1.45833333333,0.166666666667,0.75,476.899193548,167.541666667,61.125,114.375,1.875,2.02419354839,4.60215053763,1.5,1.0,0.125,81.9583333333,0.125,0,0,1.25
"20",1.0,449.166666667,1.83333333333,0.25,0,1.5,0.5,0.0833333333333,0.166666666667,0,0.5,0,1.0,0,0.583333333333,0.5,0.5,0.166666666667,0.5,0,0
"21",0,0,0,0,0,0,0,0,0.5,34.5,0.125,0,0,0,0,95.5,19.625,0,0,0,0
"22",0.111111111111,0.611111111111,0,0.5,24.2857142857,9.0,0,6.5,0.5,26.5,45.5,0.5,0,0.5,178.0,33.5,1.0,0.111111111111,1.0,0,0
"Un",3.0,2.22222222222,2.5,4.33333333333,1.5119047619,5.33333333333,9.12822580645,0,1.0,1.75,2.5,1.66989247312,0.891397849462,5.0,1.83333333333,2.0,1.0,1.0,2.5,0,0.5
"X",2.33333333333,2.50555555556,1.54166666667,1.5,5.01176470588,1.5,3.0,0.625,2.625,2.08333333333,4.25,3.63235294118,1.5,2.58333333333,1.33333333333,1.0,0.5,1.30882352941,3.0,4.24346405229,534.173039216
"2a",50.75,43.0,0.25,1.83333333333,50.25,115.75,4.0,0,1.0,9.0,59.5,89.0,0.5,1.0,1.0,0,99.25,1.0,1.0,0,0.75
"2b",338.541666667,161.583333333,0.583333333333,1.08333333333,0.0833333333333,0.5,0.666666666667,0.791666666667,0.666666666667,0.75,0.5,0.5,0.333333333333,1.0,0.111111111111,0.0833333333333,1.11111111111,14.1111111111,0.5,0,0.666666666667
