"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",83,80,142,2,5,66,189,9,4,50,179,422,268,7,15,3,8,2,15,0,143,201,76,155
"2",183,296,5,1,1,494,0,53,1,1,6,0,0,1,0,3,2,0,4,73,1,0,0,2
"3",2,1,4,5,60,87,26,302,27,1,1,3,1,1,3,2,7,162,4,2,0,0,14,2
"4",1,30,2,574,5,2,1,39,2,1,0,7,0,8,0,5,1,0,3,23,0,2,4,44
"5",0,19,0,2,0,4,6,2,1,0,360,0,0,419,85,0,14,1,1,4,0,0,0,6
"6",10,1,169,0,5,2,205,6,2,80,0,3,0,0,0,1,4,2,4,1,0,2,10,1
"7",2,419,32,0,0,5,1,0,0,10,0,4,0,0,0,0,0,0,4,0,13,0,6,0
"8",4,8,0,10,0,0,0,1,17,461,2,1,10,1,0,0,0,0,7,0,0,0,0,2
"9",3,3,4,2,2,3,2,3,2,1,5,0,6,0,0,0,0,2,2,0,1,1,4,206
"10",438,6,0,0,0,1,0,0,4,0,1,3,0,5,1,5,1,0,0,1,0,0,6,4
"11",1,106,256,0,1,0,4,0,0,0,2,1,1,0,0,0,4,0,2,1,7,0,0,1
"12",1,3,0,0,0,3,5,0,1,0,1,1,0,0,360,0,0,0,0,1,0,2,0,2
"13",2,1,1,0,0,2,0,6,0,0,20,1,0,1,0,267,0,0,34,1,0,0,0,1
"14",6,1,277,2,5,0,0,0,17,1,1,0,0,1,0,1,0,0,1,0,0,0,0,5
"15",0,1,0,3,280,2,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,1
"16",1,1,3,0,0,0,78,3,0,2,2,0,0,0,0,237,35,1,1,0,0,0,0,4
"17",0,2,1,0,0,0,0,0,0,0,0,191,0,1,0,0,1,0,1,1,0,120,0,0
"18",1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0
"19",4,1,1,0,1,3,0,1,236,3,1,0,0,0,25,1,0,0,2,0,0,1,0,1
"20",3,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,270,0,0,0,0,0,0,3
"21",4,3,2,0,0,2,85,0,2,0,10,0,0,2,0,3,207,0,0,0,0,1,0,4
"22",0,0,0,1,0,4,0,2,1,0,19,0,0,0,3,0,0,2,1,293,0,1,0,0
"23",217,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1
"24",0,12,0,0,1,0,2,69,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0
"25",184,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2
"26",0,0,1,0,0,0,0,0,0,0,143,0,1,0,0,0,0,0,1,0,0,0,0,0
"27",46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"28",137,1,1,0,0,53,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
"29",0,0,0,0,0,0,3,0,0,1,1,2,1,1,0,0,184,0,2,0,0,0,0,1
"30",0,1,0,0,3,0,0,0,0,0,0,1,0,1,3,0,1,0,184,0,0,0,0,1
"Z",6,4,4,14,255,1,1,8,232,1,1,1,0,3,1,3,0,45,5,2,0,0,0,7
