"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",12,514,179,6,2,0,2,4,5,4,3,1,2,5,1,2,0,0,6,1,5
"2",232,6,5,7,2,3,11,2,4,2,2,419,74,2,5,1,2,1,18,2,6
"3",928,5,8,6,1,2,1,4,1,1,5,80,4,2,2,2,4,0,2,2,7
"4",2,0,592,4,1,2,2,3,1,3,1,2,2,4,1,2,0,0,0,0,6
"5",7,6,4,8,3,6,4,2,2,234,740,3,4,3,3,2,1,0,3,3,3
"6",46,0,4,1,451,2,1,0,2,1,1,0,1,2,0,0,0,0,1,0,1
"7",58,2,4,9,6,422,8,3,0,5,5,0,3,3,1,9,0,1,547,4,9
"8",2,1,2,3,21,4,2,103,0,2,2,1,8,2,553,1,0,1,2,0,4
"9",2,4,4,422,6,2,1,1,3,2,1,2,0,5,1,0,0,1,1,1,3
"10",8,3,5,4,5,62,728,4,3,1,3,3,2,4,0,3,0,0,2,2,6
"11",4,5,5,2,4,3,16,1,4,1,2,2,557,10,235,1,0,2,1,1,1
"12",3,0,1,4,0,1,2,0,1,1,1,0,2,2,1,0,281,0,0,1,2
"13",2,0,1,3,13,0,2,2,187,495,4,1,6,1,6,1,0,0,0,0,3
"14",4,3,2,2,1,2,1,354,2,3,3,0,2,2,1,2,2,1,1,0,3
"15",3,2,1,3,2,2,0,3,2,0,4,2,2,618,2,0,1,0,1,0,4
"16",592,3,4,2,2,5,1,1,2,1,1,0,0,3,1,0,1,0,1,3,1
"17",3,4,2,9,112,3,2,0,1,180,202,1,3,1,0,0,2,0,2,0,2
"18",9,3,11,2,3,11,2,4,0,0,5,2,0,1,6,3,3,2,676,347,2
"19",5,6,0,30,1,1,1,3,1,3,1,1,0,3,3,1059,2,0,5,0,3
"20",6,1,1,2,1,251,1,2,3,1,2,0,4,4,0,1,1,1,1,1,0
"21",2,1,7,1,1,2,384,3,2,0,2,1,2,5,3,2,5,3,14,1,4
"22",1,399,10,5,1,1,1,0,2,3,42,1,3,5,3,1,3,0,0,1,1
"23",6,1,0,607,2,1,0,1,1,1,3,1,1,3,1,0,0,6,1,1,2
"24",1,0,0,2,0,2,1,0,0,0,0,0,0,1,0,1,0,235,1,0,3
"25",4,1,209,2,2,2,0,1,5,0,1,0,2,4,2,2,1,1,2,363,1
"26",3,2,2,2,0,0,0,0,318,2,0,1,2,0,1,0,1,2,2,0,3
"27",2,8,0,2,45,0,0,118,0,0,0,0,2,1,1,1,0,0,0,0,1
"28",61,3,1,1,3,0,1,3,194,1,1,0,1,5,1,0,0,0,16,0,0
"29",26,2,0,1,2,3,2,0,2,3,1,0,1,479,2,1,0,0,1,0,6
"X",9,7,1,5,8,14,4,3,5,8,10,2,3,3,3,2,1,1,20,4,680
