"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",1,2,0,0,0,361,0,0,469,0,2,1,0,101,291,0,0,101,2,1,0,0,0,0
"2",32,0,0,0,407,0,0,0,0,0,514,0,0,1,0,0,2,0,406,0,0,0,0,0
"3",1,482,0,0,0,2,170,0,17,0,0,1,0,0,0,287,5,0,1,0,0,0,0,1
"4",539,0,0,0,0,0,0,308,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",1,0,0,0,0,0,0,0,0,0,0,578,0,0,0,1,1,0,0,0,0,176,0,0
"6",570,0,0,0,0,1,1,0,2,0,0,0,0,0,0,206,0,94,454,1,0,0,0,0
"7",0,0,4,0,1,435,0,0,1,0,0,0,0,351,160,1,0,0,1,0,0,0,0,0
"8",0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"9",188,1,1,0,0,0,169,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",119,0,0,0,0,0,0,1,65,118,0,1,0,0,0,8,0,0,1,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,1,0,0,245,0,0,0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,0,0,0,0,0,0
"13",1,0,857,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,130,0,1,0
"14",50,3,0,18,3,0,0,83,12,455,0,195,0,0,0,0,0,0,2,1,0,143,0,1
"15",0,486,0,36,0,0,0,56,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"16",0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0
"18",0,0,0,0,0,0,317,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
"Y",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"X",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,528
