"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",139,49,12,327,1,28,234,14,2,39,4,106,199,258,1,2,35,16,2,1,21
"2",21,211,2,59,3,328,21,5,1,2,167,15,21,4,160,203,5,11,87,9,57
"3",29,255,107,3,10,1,14,2,148,2,0,73,35,78,0,1,159,0,2,1,110
"4",376,2,5,92,15,58,10,207,2,158,2,4,0,0,6,2,1,81,2,1,3
"5",7,3,119,1,300,0,1,17,24,147,267,0,4,6,2,2,0,1,2,10,0
"6",8,65,179,0,17,12,3,8,77,2,0,1,15,1,16,213,0,5,32,0,1
"LGb",0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
"LGc",0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42,0
"LGa",0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0
"LGf",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,0,0
"LGh",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LGg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
