"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","2A","2B","Y","X"
"1",8,2,1,2,434,1,1,680,2,6,3,2,119,360,2,2,116,5,1,0,2,6,2,0,2
"2",60,7,1,436,1,7,0,2,1,514,1,1,6,3,1,12,1,558,0,0,1,3,4,0,1
"3",4,5,2,6,5,195,1,28,0,1,2,2,1,2,304,18,1,2,0,0,3,559,4,0,1
"4",628,1,0,2,8,0,348,1,4,1,3,1,0,0,0,1,0,2,0,0,0,0,0,1,0
"5",1,0,10,0,0,1,1,1,2,1,666,0,1,4,1,1,1,0,1,0,174,2,0,0,3
"6",663,6,3,3,2,10,6,3,1,1,4,0,5,0,269,0,109,578,3,0,2,0,1,1,2
"7",27,7,3,1,547,0,0,2,0,0,2,0,392,173,1,3,2,9,1,0,1,0,0,5,3
"8",6,1,624,5,2,12,1,1,2,2,2,1,0,0,1,2,0,29,0,0,0,1,0,0,5
"9",201,5,1,0,1,213,2,3,4,551,1,0,0,0,0,1,1,1,0,0,2,1,2,0,0
"10",131,0,0,0,0,2,2,79,154,1,2,0,2,0,12,0,2,1,0,1,0,5,2,0,2
"11",2,2,1,0,0,0,1,0,3,0,0,264,0,0,0,1,0,0,0,0,0,2,0,0,2
"12",1,1,1,0,0,2,0,1,0,1,3,0,1,0,1,919,2,1,0,0,0,0,0,1,4
"13",6,989,0,7,1,2,1,1,2,0,1,1,0,0,1,1,1,0,1,165,0,0,1,4,2
"14",55,2,22,3,1,1,113,14,473,1,193,2,3,0,0,2,1,7,2,0,139,1,3,0,1
"15",1,1,41,0,6,5,63,5,6,3,2,0,0,5,1,1,0,1,1,0,1,3,570,2,2
"16",1,0,1,300,0,1,2,0,0,1,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0
"17",1,2,3,0,0,0,57,11,9,1,0,1,5,0,8,0,8,2,457,4,5,12,9,0,0
"18",2,0,0,1,0,353,0,3,1,1,2,0,0,1,0,8,0,0,1,0,1,0,0,0,0
"Y",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,12,4
"X",3,2,2,5,0,1,1,1,1,1,3,1,2,0,0,0,0,2,0,0,2,0,0,15,575
