"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",56,50,117,1,1,2,171,1,1,42,167,385,252,0,12,1,4,1,3,0,113,189,1,118
"2",11,1,159,1,56,86,241,292,25,80,1,0,0,0,2,2,1,149,1,1,0,0,0,0
"3",154,274,0,0,1,458,0,44,0,0,2,0,0,0,0,0,3,0,0,65,0,0,0,0
"4",0,32,1,537,1,2,0,42,1,1,1,0,2,0,0,1,1,2,0,17,0,1,0,228
"5",0,0,0,0,0,0,0,0,1,0,336,0,0,370,76,0,1,0,2,0,0,0,0,0
"6",1,1,0,1,0,0,1,0,1,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",1,377,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,0,0
"8",424,1,0,0,0,1,0,0,1,0,1,0,0,6,1,2,0,0,0,1,0,0,0,1
"9",0,102,256,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,8,0,0,0
"10",0,3,0,0,0,2,2,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0
"11",0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,270,0,0,32,0,0,0,0,0
"12",1,0,264,1,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"13",0,1,0,0,274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"14",0,1,1,0,0,0,71,0,1,2,0,0,0,0,0,229,32,0,1,0,0,0,0,3
"15",0,1,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,129,0,0
"16",2,1,0,0,3,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"17",0,1,1,0,0,1,0,0,243,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"18",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,59,0,2,0,3,0,0,1,0,1,207,0,0,0,0,0,0,1
"20",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,281,0,0,0,0
"21",211,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"22",0,29,0,0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"23",196,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,0,147,0,1,0,0,0,0,0,1,0,0,0,0,0
"25",112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",145,0,0,0,0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,181,0,0,0,0,0,0,0
"28",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,199,0,0,0,0,0
"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z",1,2,1,11,285,0,1,10,242,0,1,0,0,1,0,1,0,43,3,0,0,0,0,0
