"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","X","2a","2b"
"1",53,110,0,2,7,165,2,1,42,125,367,226,0,9,0,4,0,9,0,104,162,114,46,1
"2",157,0,1,2,419,0,46,0,1,6,0,0,0,0,0,1,0,3,58,1,0,0,241,0
"3",2,0,2,8,75,23,259,23,0,1,2,0,2,1,1,48,137,3,0,0,0,0,0,0
"4",1,0,481,1,1,0,37,1,0,0,7,0,0,0,1,1,0,2,15,0,0,33,26,0
"5",0,0,1,0,1,0,0,2,0,295,1,0,324,70,0,0,0,0,2,0,0,2,10,0
"6",9,143,0,1,0,171,2,1,64,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
"7",1,28,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,11,0,1,0,324
"8",1,0,3,0,0,0,0,16,374,1,0,10,1,0,0,0,0,7,0,0,0,0,5,0
"9",1,1,0,0,0,1,2,1,0,2,0,3,0,0,0,0,1,0,0,0,0,182,0,1
"10",378,0,0,0,1,0,0,3,0,1,2,0,5,1,2,0,0,0,1,0,0,4,3,0
"11",0,218,0,1,0,1,0,0,0,1,1,1,0,0,0,2,0,0,1,7,0,0,0,89
"12",2,0,0,0,1,2,0,0,0,1,0,0,0,304,0,0,0,0,1,0,0,0,1,1
"13",2,1,0,0,0,0,1,0,0,5,0,0,1,0,231,0,0,30,0,0,0,1,0,1
"14",0,240,0,3,0,0,0,14,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"15",0,0,1,245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"16",0,1,0,30,0,60,1,0,2,0,0,0,0,0,205,1,1,2,0,0,0,2,1,0
"17",0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,103,0,0,0
"18",1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"19",2,1,0,0,3,0,0,201,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
"20",0,1,0,203,0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"21",1,0,0,102,0,53,0,2,0,1,0,0,1,0,2,67,0,0,0,0,0,2,0,3
"22",0,0,1,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,252,0,1,0,0,0
"23",183,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"24",0,0,0,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0
"25",161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,129,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"27",39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"28",125,0,0,0,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"29",0,0,0,139,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,139,0,0,0,0,1,0
"Z",1,0,10,75,1,0,5,179,1,1,1,0,3,1,0,135,29,1,0,0,0,4,2,0
