"1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Un","X","2a","2b"
"1",5,1,0,284,0,16,147,237,408,7,1,0,475,414,271,4,0,33,363,0,0,4,3,377,1
"2",1020,34,1,3,592,92,1,1,1,0,3,0,1,0,0,614,3,1,0,13,0,2,1,1,50
"3",0,3,1,307,94,3,315,9,0,1,164,0,0,0,0,1,203,346,0,0,89,3,1,4,0
"4",382,175,1,0,4,1,1,1,0,386,1,121,0,1,1,1,0,236,0,97,0,0,53,0,250
"5",1,0,545,1,1,0,35,1,1,284,0,0,0,0,0,0,0,0,16,0,0,1,1,16,0
"6",9,311,0,26,1,127,1,282,0,1,1,0,0,1,312,36,0,1,0,0,0,4,5,1,1
"7",2,178,1,0,2,0,0,0,0,0,1,130,0,11,0,9,0,0,0,0,0,1,70,49,169
"8",1,100,0,0,0,358,0,0,115,66,373,0,0,0,0,3,0,0,1,0,138,4,3,2,1
"Un",32,17,0,0,0,35,0,6,21,64,58,0,0,1,2,24,0,49,2,3,49,5,22,14,7
"X",0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,255,0,0
