"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"F1",1,118,3,8,7,5,1,6,4,2,2,7,493,2,2,3,1,3,3,4,6
"F2",8,44,5,0,112,4,212,2,1,2,7,2,1,1,1,0,2,1,1,3,3
"D2",353,2,2,27,2,4,2,4,1,3,1,2,1,1,34,61,21,2,32,87,2
"B4",16,6,4,315,7,10,690,4,14,7,8,3,7,3,4,5,137,0,13,3,61
"D3",10,9,4,7,4,3,3,1,33,3,64,244,24,55,3,0,1,193,2,34,6
"A1",70,314,11,12,7,3,8,8,42,277,12,42,2,9,164,58,62,202,2,3,8
"A3",22,24,555,209,9,251,4,6,81,2,2,1,8,73,3,2,14,2,5,11,4
"A2",17,4,14,646,9,73,275,297,66,5,4,44,7,47,28,174,30,8,57,4,14
"B1",19,197,6,27,15,8,3,5,12,6,5,5,4,353,92,216,5,4,38,1,9
"B2",216,7,7,4,69,4,3,68,160,2,3,2,4,3,2,1,201,2,4,373,6
"B3",141,14,218,9,9,423,7,228,7,5,1,0,8,3,288,7,4,7,4,4,13
"X",86,8,19,30,16,6,9,7,8,9,5,10,1,10,7,7,8,10,3,6,521
"C2",17,136,6,15,4,4,14,184,10,3,449,5,5,9,16,14,3,2,1,65,5
"D4",77,3,288,6,306,4,1,3,3,5,0,7,0,2,1,2,89,2,0,1,7
"D1",899,37,316,61,4,5,2,367,6,7,5,1,6,4,12,5,2,3,1,4,1
"E1",6,13,8,6,5,6,2,4,3,1101,2,0,3,4,4,5,2,4,1,1,6
"C1",20,381,191,27,673,12,4,12,347,11,3,4,44,43,6,9,7,22,2,3,18
"E3",180,4,4,2,2,2,3,3,3,249,0,260,2,1,2,2,1,1,1,1,7
"E2",755,13,9,2,3,8,20,14,8,3,0,1,4,4,3,6,5,2,340,1,8
