"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",110,16,284,21,289,21,176,10,20,20,56,32,7,57,103,65,88,4,14,27,13
"2",87,311,10,19,16,22,18,13,35,189,8,258,6,14,10,17,72,201,6,6,27
"3",24,199,24,39,18,14,10,12,12,11,6,9,9,379,8,83,6,9,40,3,18
"4",223,33,16,21,58,12,12,71,153,9,4,9,6,8,12,11,172,10,6,290,13
"5",41,61,515,25,21,14,22,12,9,978,5,52,8,16,68,18,16,7,8,9,19
"6",152,20,180,6,14,46,10,14,346,10,1,6,48,6,13,5,5,26,4,12,11
"7",38,276,23,16,706,15,11,11,9,13,10,10,5,46,9,6,151,5,6,8,6
"8",8,11,12,469,12,94,8,21,6,5,2,12,3,52,3,6,29,4,5,2,14
"9",27,9,18,247,14,21,438,9,18,22,9,205,8,4,11,8,5,6,4,8,54
"10",33,23,176,16,12,447,19,180,10,14,3,6,6,9,236,12,10,7,7,3,16
"11",827,20,266,53,13,23,10,321,8,11,11,13,6,11,6,8,5,5,9,9,11
"12",535,10,12,22,14,7,9,11,4,225,3,12,4,8,38,71,1,4,4,95,10
"13",9,10,11,6,9,6,6,4,31,7,1,4,22,2,96,141,5,191,6,2,6
"14",20,7,64,165,9,258,8,11,79,9,3,9,5,66,5,6,8,8,13,12,5
"15",15,33,15,166,7,16,14,171,5,7,255,3,4,8,26,49,5,3,4,3,9
"16",22,45,7,6,115,12,229,8,0,4,7,3,5,4,3,4,4,8,5,6,7
"17",5,119,4,7,5,4,9,171,17,7,18,9,2,3,16,10,1,1,3,4,5
"18",9,225,8,9,13,6,4,19,4,5,1,3,251,2,6,1,3,5,4,0,3
"19",16,10,5,8,1,12,3,7,2,60,16,3,242,2,5,3,20,2,35,3,6
"20",19,8,7,5,3,7,1,7,4,5,2,4,2,2,2,5,5,3,336,2,6
"21",3,4,4,4,3,21,2,4,1,1,135,0,2,1,0,2,4,1,0,60,2
"22",677,30,6,7,6,17,153,98,64,6,3,38,3,2,2,93,5,2,58,4,8
"Y",0,1,1,0,0,0,0,12,0,1,0,3,0,0,0,0,0,0,0,0,0
"X",103,29,28,21,17,18,20,13,9,16,7,13,8,18,21,9,7,14,7,6,559
