"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","X"
"1",0,2,0,1,10,0,1,0,0,0,0,0,0,0,0,136,0,0,319,3,0,1,1,0,0,167,2,0,0,0,0,0
"2",6,218,1,1,0,128,0,0,0,1,0,0,0,0,0,0,0,322,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3",0,241,0,0,617,67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4",0,0,0,522,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5",1,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0
"6",0,63,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,260,0,0,0,2,1,0,420,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,3,0
"8",0,106,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,208,0,179,0,0,0,0,0,0,2
"9",0,0,1,1,0,0,0,0,0,245,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,106,0
"10",447,0,0,0,0,0,1,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,1
"11",0,0,0,0,0,0,0,0,0,0,0,8,0,0,502,0,1,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"13",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,1,131,0,0,0
"14",0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"15",0,0,0,0,0,0,463,0,0,0,0,171,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"16",0,145,0,0,203,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,133,0,0
"17",0,108,0,0,0,0,1,317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0,0,310,0,0,2,0,0,0,502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0,1,0,0,955,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0
"21",257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,1,0,0,0,0,0
"22",0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,1
"24",1,0,0,0,0,0,0,218,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0
"28",223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"29",0,0,0,0,0,0,162,0,0,0,0,273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"X",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,528
