"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","X"
"1",1675,1,0,1,2,2,2,1,0,2,0,0,0,2,0,2,0,0,1,0,2
"2",1,859,1,1,1,2,2,0,1,1,2,0,0,1,0,1,0,0,1,0,1
"3",3,2,806,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,0
"4",1,2,0,840,0,1,1,1,0,0,1,1,1,2,2,0,0,0,1,0,0
"5",0,0,0,1,594,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
"6",1,0,1,2,0,705,1,0,0,1,0,0,0,1,1,1,0,0,0,2,0
"7",0,0,0,3,1,1,973,0,0,1,2,0,2,0,2,0,1,0,0,1,0
"8",1,1,0,1,0,0,0,553,1,0,0,0,0,0,1,1,0,0,0,0,2
"9",2,0,1,1,0,0,2,0,622,0,0,0,0,1,4,0,0,0,0,0,1
"10",1,0,1,1,0,0,1,1,1,810,0,0,1,0,0,0,0,1,0,0,0
"11",0,1,0,4,0,0,1,1,0,0,911,0,1,2,0,2,0,0,1,0,0
"12",1,0,0,0,1,1,0,0,0,0,0,471,1,2,1,0,0,0,1,0,0
"13",2,0,0,2,0,1,1,0,0,2,0,1,607,0,0,0,0,0,1,0,1
"14",2,2,0,1,0,0,1,1,0,0,2,0,0,982,0,1,0,0,2,0,1
"15",1,0,0,0,1,1,0,0,1,1,0,0,1,1,614,1,0,0,1,0,0
"16",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,907,0,0,0,0,1
"17",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,265,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232,0,1,0
"19",0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,989,0,0
"20",1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,648,0
"X",0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,624
