"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","Y","X"
"1",46,42,98,0,0,1,8,0,0,0,121,52,218,0,11,1,2,0,0,0,68,0,1,98
"2",9,3,120,1,53,81,189,247,24,67,0,0,0,1,2,1,2,123,1,0,0,1,0,0
"3",137,229,0,0,0,456,0,31,0,0,2,0,0,0,1,0,2,0,0,56,0,0,0,0
"4",0,21,0,441,0,1,0,35,0,0,0,0,0,0,0,1,1,0,0,12,0,1,0,0
"5",0,0,0,0,0,1,0,1,1,0,281,0,0,300,62,0,1,0,1,0,0,0,0,0
"6",1,2,0,0,0,1,1,0,1,350,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"7",0,315,27,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,14,0,0,0
"8",275,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"9",2,91,208,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,7,0,0,0
"10",0,3,0,0,0,0,0,1,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0
"11",1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,242,0,0,28,0,0,0,0,0
"12",2,0,226,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
"13",0,1,0,0,208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"14",0,2,1,0,0,0,64,1,0,2,0,0,0,1,0,198,28,0,1,0,0,0,0,2
"15",0,1,0,0,0,0,0,0,0,0,1,152,0,0,0,0,0,0,0,0,0,98,0,0
"1A",1,1,0,0,0,2,138,0,0,32,0,284,0,0,0,0,1,0,2,0,0,155,0,2
"24",0,0,0,0,0,0,0,0,0,0,117,0,1,0,0,0,0,0,1,0,0,0,0,0
"18",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0
"1B",0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,1,0,14,0,0,0
"20",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,225,0,0,0,0
"21",119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22",0,21,0,0,0,1,9,44,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
"23",156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LG2",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",87,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"27",1,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,134,0,0,0,0,0,0,0
"28",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,155,0,0,0,0,0
"Un",65,22,9,2,7,9,6,13,2,0,23,57,0,3,5,10,25,8,59,6,0,4,0,10
"Z",2,3,1,9,258,0,0,9,231,0,3,1,0,0,1,1,1,24,2,1,0,0,0,0
"4A",0,1,2,0,1,0,0,3,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,180
"17",0,0,1,0,0,1,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1,164,0,0,0,0,0,0,1
