sim	gammaShape	gammaScale	cumAbs
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.28947596016
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.2797431569
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.29838697777
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.27911990264
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.26626731618
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.29739060388
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.24930013162
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.22045523529
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.25340938358
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.26337741294
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.30526588064
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.26842180384
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.1704360452
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.24036583297
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.24240717074
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.31044007981
ABC_820/ABCOpt47/7/	1.0	76.1522994415	-1.25093371608
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17445123841
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17155258021
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.15560562624
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.23762516761
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.25573332703
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19291071977
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.22514637166
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17798569949
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.23084384785
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.23097715602
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.16873963488
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.20211603079
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19443814925
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.20006166225
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17774977053
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.1138018105
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.22392099454
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19619004402
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19923517836
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.21417953271
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.21099363166
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19877139912
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.22736486232
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.21555658341
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.21490029643
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.22371611131
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17193016906
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.1959380222
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.13037396653
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.189901749
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.23331609458
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19596586938
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.2374317239
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.2158757462
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.22658322868
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.23431491158
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.16031793205
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.1900463324
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.25765798899
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.16434372415
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.23386939432
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.15567241602
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.23184730123
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.2522453305
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17780894385
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19164029932
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.26466165104
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.20664842316
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.1903229807
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17966814952
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.23316128575
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.18910450435
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17379709279
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.18046020445
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17813364105
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.20014757513
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.232280359
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.18851890032
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.15006421254
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17212060488
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.20604773821
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17764231617
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.18439688352
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19684401649
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19899640233
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17838981223
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.18068266731
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.25131662541
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.15578783374
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.15934420453
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.12434346476
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.21979104198
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.24619895688
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.21353698382
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.21297677806
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.22467827041
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.20283389783
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19963995957
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.20969829356
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19225505989
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.16684438246
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19542987405
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.18712839466
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.1623413136
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19704909387
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.20392738297
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.1722988332
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.1749387669
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.20011345973
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.16581557219
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.17884128543
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.1816981455
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.18830905465
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.19046788513
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.18909106562
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.18157425013
ABC_400/ABCOpt2/7/	1.0	203.412840226	-1.24458207034
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.25446322514
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.31547781908
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27217480891
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27753160244
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29992584115
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.28300282198
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27487087565
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.28467200969
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29665814985
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.23366285926
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29850127084
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27268745616
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29224732785
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.32643512618
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.25791925523
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.26833192164
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.3157407564
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.31132954436
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27693203544
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.32729800269
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.26554934597
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.26137280929
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.32560397028
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.28251101986
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.23980611263
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.31128832781
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.26340725073
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.24321630423
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.24683180843
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.30353112026
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29545744273
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.36114343529
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.33466144373
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.26904081978
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.19492669348
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.24804326495
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27032871772
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.30013227702
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.31906852156
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.32792013455
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.30141623103
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.31672298125
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29128822941
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.23469928968
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27391298487
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27697297758
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.23987899233
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.19776464145
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.3207568849
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.2773186465
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.32148609971
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29792079888
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.31533238979
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29264957521
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.24100661578
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.31071795156
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.24755495382
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29634259485
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27545358558
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.30187372863
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27877017877
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29485885599
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.30376174106
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.26760572086
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27699346145
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.30355630683
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.33931458107
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.28021107498
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.2516584113
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.33680711608
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.26215756141
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.22607676606
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.24251732153
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.26538864324
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.24096996648
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27468537935
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29384493696
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.26226489003
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27270694462
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.28071179076
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27613798896
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.28404085099
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.24344761712
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.34323168293
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.34475314831
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27469130223
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27005931138
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.25362816871
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29802964071
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.21422818524
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.29742469804
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27627959764
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.32096209538
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.25140087772
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.25264780277
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.24941037525
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.28989549856
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.332022998
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.30649429335
ABC_450/ABCOpt15/7/	1.0	68.0430029442	-1.27607027113
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.240426529
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19381505091
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.27110893603
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.23185632109
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.20078008909
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.18296507228
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.23347291078
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21043335336
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19596240162
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19545644838
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.17775143875
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.18054133761
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19198830968
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21643777339
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.18863409604
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.2452950493
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.22851152903
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21007299315
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.24143196438
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.24018406429
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.23196523082
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.2904003423
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.1962649952
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21307306009
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.20193419967
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.20371962791
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.18391883604
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.24958095445
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.22347058965
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.22929196064
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.22524932472
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.2040208008
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.20535251358
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.22607836861
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21009309514
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19159478871
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.23678508711
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.22352165467
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.18366813618
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.27082555439
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.20498634202
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19596471692
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19515136969
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.22010849999
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21742288884
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.22118731713
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.2738941155
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21969612382
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.24648135913
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19795822567
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.22153725721
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.2125618048
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19191705774
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19697894902
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19553299867
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.18795409861
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19484278343
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.25486507096
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.23475454102
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.2615471972
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.25379961883
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.18696866836
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21813758073
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21561140081
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21078807677
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19124345571
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.2032135041
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.17859971565
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.23146017705
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.12847145926
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19317893416
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21319475711
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19622766674
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.15790800205
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.16533721564
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.25020928928
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19519477327
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.1614655023
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21301206846
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.24140516323
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.18856161715
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.25193787035
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21895750374
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.20808295365
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.22921356179
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.1806415628
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.17859056969
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21073096055
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.28884514109
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.24234610275
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19833993441
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.21819474182
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.20941272121
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.25080774606
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.23158834564
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.20370762323
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.26759759468
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.20851671824
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.23707003475
ABC_820/ABCOpt7/7/	1.0	142.115912985	-1.19333277106
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.12576399682
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.11767511729
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.22731538294
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.19530623717
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.22976326949
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.1501885718
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.17884985637
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.176936593
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.22087834585
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20447961692
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.16138008253
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.22745314254
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.19526521529
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.15094364012
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.19681541928
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.17311797479
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20399685137
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.19097508274
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.219407865
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.21513702513
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.22176728891
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.18444577392
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.14974081443
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.18679538292
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.21184520386
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.24079592362
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.21086959664
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20529829238
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.17047715052
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.1624918416
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.15556119297
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20015962152
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.22731875438
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.1759296123
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20695701499
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20853749767
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.21702137073
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.2191330186
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20748769966
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.21470377432
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.25810382324
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.22109058934
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20474907096
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.24748053027
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.18309434063
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.19958973908
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.18255839341
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.19974734458
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.21057671842
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20927481149
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.18835899639
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.1965409276
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20784169337
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20816131039
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.14143540583
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.21609483635
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.16806057569
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.17719531449
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.1962513174
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.18862506386
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.19505463416
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.17132231216
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.19661469216
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.11780657229
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.16882379598
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.15448847979
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.19455022941
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.18334221248
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.19936054435
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.22324978346
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.14140135932
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.1822619726
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.18313007798
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.18648386723
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.23220409819
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.17111137616
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20658118033
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.16525087774
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.21368745329
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.21790824487
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.23357388895
ABC_460/ABCOpt26/7/	1.0	223.762544893	-1.20049254913
