sim	gammaShape	gammaScale	cumAbs
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.488286739953
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.529575748482
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.476991457165
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.675443814264
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.635101439281
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.510672085837
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.502097305738
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.638385900391
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.583720084463
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.60320720159
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.62318897241
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.651680155482
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.497339599587
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.543435924099
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.534230688929
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.560301788689
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.507814385429
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.559627960693
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.528514346258
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.466363473678
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.65302539932
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.574736947976
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.616872218536
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.526897384656
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.535677647081
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.602446945124
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.539040584176
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.61467682308
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.573206238685
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.473608118675
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.604484014299
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.68417187514
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.621484995987
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.617950572765
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.520602401603
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.607145891126
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.542515968293
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.53605667564
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.607342472233
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.599480474231
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.59935263069
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.603096447651
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.665263169909
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.454613526087
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.500550776285
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.562062891832
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.496146725457
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.48077862353
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.479014501443
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.700872542901
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.549824302239
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.604072341073
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.468278954742
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.58817113985
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.507442293464
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.532803961309
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.515921297852
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.580393251846
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.613658656298
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.606688222456
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.544744469348
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.601936879895
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.537051344253
ABC_460/ABCOpt14/7/	1.0	44.433314441	-0.565331095204
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.500258790985
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.48276532126
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.448609412336
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.659687103321
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.464760209384
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.593196168857
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.599439196899
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.479724134363
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.487561239083
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.553303239569
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.57384798295
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.506105209443
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.576151470786
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.47505961854
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.607772183753
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.579825216252
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.55226174756
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.39152827006
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.609564095625
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.519857105419
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.452497989587
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.585718979412
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.517560564501
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.58441371032
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.498855369524
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.46650269618
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.572614363378
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.546681248647
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.553866599982
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.571966497191
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.525003622271
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.450681674825
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.392699019939
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.46938495066
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.475257270821
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.624179965374
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.504630171809
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.543507185751
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.572924309084
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.50622880204
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.573192773429
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.58536648902
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.526521874158
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.569762354603
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.503249262099
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.54074682668
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.481467097359
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.528284480982
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.52158372536
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.545553284023
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.58003540016
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.546301181477
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.559389841224
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.432103122959
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.521058834498
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.577921077489
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.509561407339
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.540807543434
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.511139081398
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.412550365869
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.558617151715
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.565705245092
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.489896350446
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.618602357111
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.612544978385
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.393414417884
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.503564838697
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.595464883773
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.49388826167
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.456213567279
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.53707481133
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.402364858301
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.661649458704
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.512345587803
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.589810387252
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.466716239771
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.481450117024
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.488708922895
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.496708140127
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.636634704226
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.498677117976
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.391397358858
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.549527182822
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.54287562681
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.588867193928
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.540306381611
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.68694619493
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.614742644568
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.569384719747
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.453988237294
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.545611030447
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.482487704236
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.504660020318
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.449884947872
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.448322055463
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.481797361893
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.646797612118
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.435565986349
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.552044735237
ABC_820/ABCOpt27/7/	1.0	144.55063314	-0.544619755817
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.653087928187
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.562028244366
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.578108633055
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.63195495761
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.570478631887
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.645496397924
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.579857810379
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.583541847302
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.529670299323
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.554165168393
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.509611067874
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.536083720216
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.467862411673
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.596760264856
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.535764767112
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.51435444671
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.563792626372
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.572237640829
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.456278403994
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.518749877825
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.56509499956
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.527380289063
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.629560678246
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.428208412427
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.528710828549
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.540238626836
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.501643806786
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.527492760295
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.558854008183
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.750130321715
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.52726469718
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.643397565745
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.596704816717
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.732972506737
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.558620650162
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.403292780464
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.554483759927
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.556135446979
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.590996950242
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.571912610034
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.600846204444
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.547287724566
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.583042341814
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.509559546412
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.478031475064
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.488873376163
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.593754836974
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.518353012698
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.542548518716
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.540387146085
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.612717513678
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.544067153391
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.688940091011
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.489581832437
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.526596487154
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.50351774154
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.518230387381
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.497490893169
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.547598363976
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.580368678635
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.470912749034
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.550535309313
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.601590634968
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.642050392132
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.54755810595
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.631028438245
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.548882073973
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.542032699809
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.518567787676
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.496156402611
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.439229299954
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.60713403477
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.570770791861
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.562794421415
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.529214449741
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.627093559842
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.533366230044
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.594033173172
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.48007207148
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.477178113149
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.591680539785
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.610494413458
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.485192098451
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.576698065042
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.648078944581
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.513974785909
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.577740596236
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.504476075293
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.493578792874
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.438252370792
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.422003645664
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.544085328676
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.578346108829
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.492851291602
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.572559716584
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.617611615775
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.679249748002
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.640642453177
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.5866890072
ABC_820/ABCOpt39/7/	1.0	138.084289878	-0.568221805307
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.501382829643
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.478145659678
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.576426956483
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.600754239114
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.459111378968
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.548569846961
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.470440555097
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.65149021337
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.450786455546
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.499782968923
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.474185536018
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.56431438726
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.621970931027
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.565399200605
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.549892153437
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.626852484227
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.361905902997
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.957284550065
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.482204150413
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.607546212232
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.536473791638
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.759051534841
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.628450848554
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.457918484872
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.595580696512
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.527839920438
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.488136232248
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.500800515626
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.425011326018
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.467305431674
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.604832971273
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.477110208584
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.433141918757
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.540725090124
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.472062617429
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.601235771513
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.48178737402
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.473191979428
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.709874238323
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.515861813302
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.510270872677
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.559945156224
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.451829532989
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.438712624723
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.624756413911
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.493812578417
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.549557685573
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.522486406648
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.579537878214
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.474565078527
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.478228161555
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.498732017117
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.473503905329
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.482369862206
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.544797523108
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.661013638935
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.482050173631
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.432991041023
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.508480256863
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.438568989513
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.495488610421
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.628757874773
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.47120063103
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.466705984324
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.499045327364
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.508519930652
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.502746272253
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.44450493661
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.509994082042
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.512912184316
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.543133030535
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.440269939363
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.521488503799
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.534129371646
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.544629187955
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.419703171984
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.447932117669
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.609237733648
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.53947693753
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.58167449419
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.597437991058
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.491976172721
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.442527089044
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.509830243913
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.422486358744
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.5995046401
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.582836965664
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.506314775888
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.453828891535
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.491154538966
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.570464064782
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.54599710154
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.467630009084
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.546242168885
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.55577264768
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.577807459833
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.439091871899
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.489768324681
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.527843672048
ABC_460/ABCOpt6/7/	1.0	222.119737934	-0.486812681733
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.560904004192
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.546336784883
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.452644172265
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.579742141359
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.64167373944
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.46851016062
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.60740424838
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.457498261381
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.459287584851
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.509897137155
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.505883616993
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.631318810998
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.527889867951
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.501965040235
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.531336800099
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.494380194879
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.567038435741
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.526715730024
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.554739416627
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.548546121932
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.730466834216
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.669132604493
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.577704927704
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.496521238609
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.493800482818
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.532717324673
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.743248434159
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.564992269182
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.608767146905
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.545191467869
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.551977415747
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.590198068339
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.50165476687
ABC_840/ABCOpt12/7/	1.0	19.6741201559	-0.563601943097
